"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.733831341301461,0.765794924709128,1061,230,36,54,18,16,18,38
0.755937215650591,0.807732288020053,1063,228,35,50,17,12,18,38
0.739115910168542,0.782844040162786,1081,210,37,67,16,19,21,48
0.712023526750368,0.736706426549606,1068,223,28,71,10,20,18,51
0.84955039022735,0.869661840009374,1091,200,28,47,16,16,12,31
0.761155167856199,0.792673101180225,1076,215,30,58,12,13,18,45
0.685636170930289,0.723778239632818,1072,219,33,59,11,14,22,45
0.741215280309105,0.784178836641804,1074,217,44,56,16,14,28,42
0.74763169544046,0.794407366900498,1064,227,36,61,21,21,15,40
0.700940726767276,0.752230373647785,1092,199,32,50,10,9,22,41
0.822668334849863,0.847927169461871,1078,213,35,61,23,18,12,43
0.768957503320053,0.816990523979054,1066,225,36,57,19,18,17,39
0.766556723315444,0.794213082507869,1065,226,43,53,20,16,23,37
0.71977644975653,0.773858749841164,1062,229,36,63,18,19,18,44
0.700633648002069,0.733779169448788,1077,214,37,45,15,10,22,35
0.707496266319796,0.753644355152779,1076,215,33,56,14,16,19,40
0.761376669124273,0.807574326175625,1075,216,39,62,19,20,20,42
0.726229016786571,0.753912364658182,1070,221,40,53,16,15,24,38
0.675432163436354,0.706080103477063,1059,232,46,56,16,19,30,37
0.726835602976274,0.765051199125563,1058,233,34,49,16,13,18,36
0.739398967551622,0.780680167413528,1047,244,48,72,23,24,25,48
0.764497565294378,0.803184930579573,1071,220,36,58,16,16,20,42
0.790504408151467,0.828263024425003,1088,203,33,57,18,16,15,41
0.703137410643368,0.758558753948189,1080,211,32,53,13,16,19,37
0.697583947583948,0.74604743803678,1086,205,33,57,12,15,21,42
0.7043484490293,0.754056823039869,1077,214,22,52,9,10,13,42
0.759199048374306,0.793728597152572,1075,216,30,46,13,11,17,35
0.735214696768482,0.7778751227247,1078,213,36,48,19,19,17,29
0.780412371134021,0.817685016026542,1061,230,30,67,16,18,14,49
0.733875906526994,0.77441525341722,1069,222,50,63,20,15,30,48
0.778444177277447,0.834005578397705,1052,239,29,54,16,12,13,42
0.669267442348889,0.742415205566789,1075,216,38,55,18,14,20,41
0.667601126472094,0.720984620306657,1075,216,31,52,12,14,19,38
0.68062549960032,0.743238433719997,1065,226,40,57,17,15,23,42
0.816523292265073,0.865195505518363,1058,233,44,61,31,26,13,35
0.784344598054276,0.828030934656075,1070,221,31,58,17,15,14,43
0.730254156119587,0.782107731551861,1063,228,47,67,21,17,26,50
0.697152894521316,0.743737521686188,1059,232,37,51,18,16,19,35
0.715880232653396,0.783133165013422,1067,224,39,70,20,18,19,52
0.758274877136976,0.799409582271269,1039,252,38,65,23,24,15,41
0.763815250657356,0.806257833786978,1059,232,37,55,19,16,18,39
0.740232210820446,0.778087802651653,1052,239,33,52,14,13,19,39
0.776571491810536,0.803031124462068,1055,236,36,58,19,14,17,44
