"ROC_observed_outcome","ROC_observed_corrected","ROC_true","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.741179725542275,0.768440416281045,0.666916466826539,1092,199,36,40,20,17,16,23
0.811246525019857,0.827612762263055,0.809075706901794,1065,226,32,26,20,18,12,8
0.674549502247238,0.692224455289287,0.67358872069512,1080,211,38,29,12,11,26,18
0.759492682926829,0.792489644560832,0.603630531457316,1063,228,41,44,22,17,19,27
0.623601119104716,0.641766704846,0.563567315329627,1065,226,40,32,12,8,28,24
0.750806691818904,0.775083323037909,0.674233022239873,1061,230,32,32,13,9,19,23
0.748051528991263,0.768941777177898,0.670617141205377,1068,223,32,33,13,11,19,22
0.820489731437599,0.845650244854935,0.739456178850638,1072,219,25,23,17,13,8,10
0.723243951518555,0.744247393976645,0.681986799633858,1045,246,34,33,13,12,21,21
0.824881141045959,0.847058216042631,0.746885075687196,1078,213,29,29,18,13,11,16
0.739873170731707,0.757606012045166,0.710099781572677,1059,232,41,32,18,14,23,18
0.68610715979137,0.721317558198608,0.594422310756972,1070,221,37,36,17,12,20,24
0.712645628322588,0.742270997554166,0.731627172195893,1068,223,28,25,9,8,19,17
0.700940681717574,0.720156154054308,0.701928026580561,1073,218,36,34,12,13,24,21
0.681669010782935,0.704034647127126,0.637152303404558,1067,224,27,29,13,12,14,17
0.747111657722123,0.772135736537518,0.620660522273425,1038,253,43,31,23,10,20,21
0.759743700920172,0.777646727185903,0.725600486470052,1086,205,33,26,15,12,18,14
0.741725682902153,0.761255279231395,0.695281473391581,1064,227,33,32,15,14,18,18
0.777336585365854,0.794657741252882,0.746415770609319,1065,226,41,31,18,15,23,16
0.731798784430364,0.756520998344337,0.663683373110581,1062,229,37,34,16,11,21,23
0.73494715410641,0.756339693489399,0.723026171903477,1055,236,54,44,26,21,28,23
0.745573598742797,0.76652628782732,0.726107317073171,1060,231,46,41,21,19,25,22
0.691652330629966,0.713115629830167,0.643623724114756,1053,238,39,38,17,14,22,24
0.746352259686322,0.782106534757552,0.746267390566678,1062,229,29,28,16,14,13,14
0.709529528384613,0.732043345640966,0.692868292682927,1057,234,42,41,19,17,23,24
0.747830898627711,0.782620189859383,0.713530465949821,1056,235,36,31,15,12,21,19
0.628120604781997,0.659785186947365,0.659652448657188,1051,240,27,25,10,8,17,17
0.762173528109783,0.795056125114455,0.727634051163463,1067,224,36,33,19,14,17,19
0.727552911763438,0.760006441127598,0.660457208101668,1078,213,37,32,18,12,19,20
0.798479781088477,0.808077172041277,0.646080760095012,1073,218,26,28,13,9,13,19
0.675360448922749,0.692249163043265,0.669246440122653,1057,234,39,38,13,14,26,24
0.751937984496124,0.778162378964147,0.627633593351316,1058,233,43,44,21,13,22,31
0.770433653077538,0.798864760074425,0.751582558654272,1062,229,40,36,23,20,17,16
0.701149080735412,0.726188680325817,0.659790548598688,1077,214,40,43,17,17,23,26
0.770030987162461,0.797269601386528,0.767286409915892,1071,220,36,36,20,20,16,16
0.80228604050834,0.827662650320265,0.741845878136201,1070,221,32,31,16,16,16,15
0.706749530278942,0.739490543802859,0.63510900140647,1077,214,33,27,13,7,20,20
0.73404603915786,0.748948701109916,0.664720942140297,1054,237,39,31,16,11,23,20
0.730903093721565,0.758953244251082,0.653927723108246,1072,219,35,28,17,11,18,17
0.744601060390534,0.772008667548509,0.699143619261547,1048,243,37,34,16,15,21,19
0.747150101033208,0.768335192126879,0.708211598052236,1075,216,42,36,21,17,21,19
0.750327680838863,0.789759555225639,0.747324628776242,1089,202,39,31,22,16,17,15
0.776236100079428,0.790849445206055,0.705376344086021,1060,231,32,31,17,11,15,20
0.77456839309429,0.799305506345437,0.693459963603275,1043,248,36,35,22,18,14,17
0.733563149480415,0.751561346993892,0.600299760191846,1072,219,40,40,15,9,25,31
0.722214054689797,0.737929260527291,0.710598939832778,1081,210,38,29,15,9,23,20
0.702239862850328,0.724636391863478,0.675024390243902,1075,216,43,41,15,12,28,29
0.750861091275675,0.772653965488605,0.696701546860783,1077,214,38,35,21,17,17,18
0.797759326660601,0.8240818292032,0.727536735504369,1060,231,35,32,21,17,14,15
0.747591926458833,0.777089213170218,0.62826420890937,1053,238,40,31,20,10,20,21
0.69626216077829,0.732027765256824,0.625173749007149,1067,224,31,32,9,8,22,24
0.718813310918574,0.747306291965423,0.651676907322068,1055,236,37,31,17,12,20,19
0.720417784734645,0.742154360919677,0.690809790689695,1068,223,43,42,20,16,23,26
0.733975387907972,0.752527851744651,0.66642685851319,1066,225,45,40,22,16,23,24
0.710369632580788,0.74387266397856,0.713833276778645,1082,209,36,28,13,9,23,19
0.747920168972801,0.783882245408227,0.735655441537794,1044,247,37,33,19,18,18,15
0.686363636363636,0.701426571463749,0.647706707386042,1063,228,26,28,9,6,17,22
0.727296122612376,0.751397430733624,0.662534121929026,1085,206,42,35,19,12,23,23
0.70931899641577,0.729948797100943,0.721085436302828,1070,221,31,26,13,9,18,17
0.732977677944686,0.759471366869555,0.676710246275464,1072,219,34,26,17,10,17,16
0.753071253071253,0.780812239187992,0.781571654790182,1063,228,37,28,18,12,19,16
0.782278066357808,0.806344647721352,0.741461853558628,1078,213,34,31,16,13,18,18
0.715569636622268,0.752625017749649,0.6991007804547,1061,230,37,28,21,12,16,16
0.767574147853032,0.788254740374727,0.72931387608807,1043,248,36,31,20,14,16,17
0.696682926829268,0.73327651240926,0.688911022576361,1050,241,41,36,23,19,18,17
0.727599429284823,0.748842795774501,0.697423838270392,1066,225,45,34,19,13,26,21
0.762886597938144,0.790007396781409,0.666219290263876,1063,228,30,35,17,14,13,21
0.751044482673875,0.769433124253881,0.727578574590527,1064,227,39,36,20,17,19,19
0.793999741368162,0.836303935332445,0.766428760243193,1065,226,37,30,23,15,14,15
0.735735643483247,0.772790414690238,0.669561194818927,1078,213,39,30,19,11,20,19
0.734234234234234,0.752837749748358,0.69918065547562,1067,224,37,40,16,16,21,24
0.764733061704541,0.786998609392875,0.732989377135102,1072,219,38,34,19,14,19,20
0.716013851841452,0.751027270779451,0.699215647339158,1055,236,34,32,13,12,21,20
0.785063414634146,0.808903215713702,0.727737809752198,1052,239,41,40,25,20,16,20
0.751354643592221,0.786529262197511,0.73855554118712,1078,213,38,37,19,15,19,22
0.765656593256462,0.815676868969513,0.685464654487689,1074,217,29,32,19,18,10,14
0.725504994036971,0.747227649159061,0.670281716505218,1059,232,43,34,18,12,25,22
0.806427440334804,0.827059660182295,0.741471571906354,1052,239,28,26,15,13,13,13
0.754183266932271,0.779138999057468,0.76739336492891,1081,210,36,25,18,12,18,13
0.712391193036354,0.743807779955376,0.64749408050513,1096,195,31,24,13,10,18,14
0.721205535857257,0.751075966390041,0.711780575539569,1079,212,42,40,19,16,23,24
0.751974723538705,0.795226063522203,0.688972074976775,1063,228,25,29,12,12,13,17
0.778333498808578,0.799872880364393,0.746338965693804,1072,219,32,31,18,17,14,14
0.658037388654477,0.725852329552648,0.684504620674833,1086,205,27,22,11,5,16,17
0.70089756097561,0.727509464367563,0.622875166002656,1048,243,41,36,18,13,23,23
0.666116804717114,0.691895046221636,0.617137548499918,1067,224,34,29,11,8,23,21
0.764012738853503,0.797491115365158,0.769137224782386,1065,226,35,31,16,14,19,17
0.750400962309543,0.781886104716168,0.72201239008793,1069,222,44,40,25,19,19,21
0.766835947975329,0.795319229367804,0.744281473720971,1023,268,48,46,31,26,17,20
0.728390243902439,0.752778796830023,0.707859703020993,1059,232,41,31,19,13,22,18
0.801536098310292,0.826836419873838,0.723536431278956,1058,233,31,34,19,17,12,17
0.736474670747035,0.766622216973549,0.683143767060965,1084,207,29,35,14,15,15,20
0.707146986558751,0.732716471120265,0.643778348543636,1082,209,33,29,14,9,19,20
0.693952247383184,0.714677977263357,0.626958433253397,1059,232,47,40,20,14,27,26
0.79294674859191,0.824864419236148,0.800089605734767,1073,218,31,31,18,17,13,14
0.739308684122291,0.757420982552764,0.702991379900116,1068,223,53,47,22,19,31,28
0.715214017845597,0.747258356784952,0.678705133604755,1074,217,37,34,16,14,21,20
0.782001252589488,0.802041013408287,0.706982076840283,1048,243,33,34,19,16,14,18
0.689082315503767,0.717130206805623,0.65614591593973,1060,231,34,30,14,12,20,18
0.749231998033915,0.768571600272657,0.742677931387609,1066,225,39,31,18,11,21,20
0.66535941223193,0.686654639013537,0.58162833729844,1053,238,32,30,11,8,21,22
0.767180581910183,0.795758025551024,0.739849022074803,1062,229,51,42,28,21,23,21
0.773426511954993,0.799994339597264,0.762907787424362,1073,218,27,24,15,13,12,11
0.742755795363709,0.763344942400135,0.720711725550435,1066,225,40,31,20,15,20,16
0.75529756097561,0.785477313575192,0.704206602768903,1041,250,41,39,24,20,17,19
0.733713029576339,0.762805064800952,0.721512789768186,1056,235,40,40,18,13,22,27
0.696519563239308,0.722073798571635,0.677782183452286,1068,223,35,30,17,12,18,18
0.733839429491603,0.755037805181761,0.679951219512195,1083,208,49,41,27,18,22,23
0.706053911834789,0.729283695693069,0.731650957737914,1064,227,32,26,13,12,19,14
0.742944802624138,0.774939128290283,0.723904893449092,1067,224,28,24,13,10,15,14
0.689993446383223,0.718567813269742,0.667975805435376,1060,231,39,38,15,16,24,22
0.765199930155404,0.796760343543768,0.731095123900879,1058,233,46,40,26,21,20,19
0.783470636411813,0.825606964287369,0.708023581135092,1089,202,33,40,19,18,14,22
0.77740419845683,0.793438414614929,0.719477644975653,1065,226,37,36,19,17,18,19
0.751903251387787,0.791951954794461,0.687443827650013,1071,220,30,30,18,13,12,17
0.729186793800143,0.75324654842749,0.746760822081017,1043,248,38,32,18,15,20,17
0.796743517821714,0.829382739378411,0.805787959274015,1068,223,47,36,27,22,20,14
0.736632780453005,0.758736347064469,0.704924745462594,1074,217,45,36,23,17,22,19
0.71199393615124,0.728366605927771,0.646560836917693,1056,235,45,44,20,15,25,29
0.683083631484794,0.713304807356453,0.611879980174616,1067,224,43,42,16,16,27,26
0.809434146341463,0.829789538133909,0.794608735213831,1065,226,41,35,24,19,17,16
0.708982823669579,0.731405518694843,0.652310732745515,1080,211,32,26,13,8,19,18
0.673922812582606,0.727123495463601,0.641408114558473,1057,234,30,34,14,14,16,20
0.671857913537946,0.698109416020425,0.691718822195153,1061,230,44,38,21,18,23,20
0.715367328936867,0.731986515947499,0.689296952454847,1054,237,38,37,16,15,22,22
0.736160156946674,0.759025276906221,0.661412609736632,1065,226,45,38,19,11,26,27
0.688660145586897,0.713667581962507,0.687770403662788,1076,215,35,38,14,15,21,23
0.729917267147051,0.762002867916397,0.680623800832982,1072,219,42,34,19,11,23,23
0.769899609358592,0.788864776845405,0.726614021086235,1069,222,38,38,19,15,19,23
0.760181854516387,0.783752449127017,0.732716673893145,1088,203,40,33,15,13,25,20
0.762582606397039,0.778595665304487,0.665491030708422,1073,218,30,26,14,9,16,17
0.773341523341523,0.786539975645475,0.761890623232666,1065,226,37,28,20,14,17,14
0.765615607410241,0.817576645380994,0.64435631054331,1048,243,29,34,18,13,11,21
0.777624167946749,0.804729330359317,0.730602437880919,1089,202,31,27,16,12,15,15
0.723388234397041,0.748937674757791,0.725705186533212,1058,233,42,35,17,14,25,21
0.712639109697933,0.748913691393137,0.739360296061327,1054,237,33,30,12,10,21,20
0.720234146341463,0.747551759373101,0.688303842057836,1081,210,41,39,17,15,24,24
0.766928117553614,0.798877853168307,0.721993127147766,1085,206,32,30,17,15,15,15
0.748924797247481,0.765227649751169,0.762391387507514,1076,215,39,29,16,12,23,17
0.724180655475619,0.755067646644715,0.745718096307735,1055,236,40,34,19,16,21,18
0.809561935262496,0.817061804342337,0.753879477563688,1070,221,42,37,22,16,20,21
0.813336585365854,0.851195528719057,0.733985802495064,1081,210,41,38,22,14,19,24
0.760186079724451,0.78175490664564,0.712365591397849,1051,240,38,31,20,14,18,17
0.743131707317073,0.767382090664801,0.703834994618373,1054,237,41,34,21,14,20,20
0.791555524357714,0.829306234194662,0.693014785120048,1056,235,34,37,20,17,14,20
0.738964423707808,0.75671029193622,0.721513944223108,1079,212,44,36,20,15,24,21
0.778669520242554,0.803859356530271,0.734783887092032,1076,215,45,38,22,19,23,19
0.758140820840501,0.772839799644444,0.741445329791943,1070,221,39,36,17,15,22,21
0.780684252530768,0.800815434727908,0.760226370135028,1097,194,38,32,18,14,20,18
0.722833620363759,0.755103523342866,0.728904249871992,1047,244,38,31,21,16,17,15
0.742103162935271,0.771488432593337,0.657415832575068,1087,204,38,35,14,7,24,28
0.721349508050089,0.739506970224003,0.690017706949978,1058,233,43,36,19,14,24,22
0.819632580787959,0.832313016773832,0.785165856057708,1073,218,36,29,21,15,15,14
0.72560748360167,0.746942705303494,0.689119303635433,1054,237,43,31,22,14,21,17
0.833013589128697,0.86560294852714,0.716812053925456,1069,222,40,30,28,17,12,13
0.757004177930696,0.785317485658709,0.723736716091906,1052,239,39,38,25,22,14,16
0.72359496124031,0.742540742540246,0.696417707894614,1063,228,43,34,19,15,24,19
0.72995792119788,0.761389761204253,0.72609040444092,1069,222,29,30,16,15,13,15
0.760224390243902,0.773889107516018,0.72852593266606,1049,242,41,35,21,17,20,18
0.750377171429803,0.765716561701695,0.694214029697901,1071,220,37,31,17,12,20,19
0.778637090327738,0.81695873945978,0.76994711965932,1070,221,40,34,27,22,13,12
0.701424961392672,0.726529272295948,0.698549101043773,1051,240,34,29,15,10,19,19
0.730970275087922,0.757773128061164,0.713325652841782,1061,230,33,31,15,13,18,18
0.709849863512284,0.734657199707506,0.739165508339952,1076,215,35,32,10,11,25,21
0.728346750149076,0.755815632528204,0.679339477726575,1061,230,43,31,20,11,23,20
0.790354868061874,0.820556653900127,0.728367831693247,1079,212,35,28,20,14,15,14
0.653082135635827,0.684258413102722,0.664075829383886,1087,204,29,25,8,7,21,18
0.815345100825182,0.844295453438043,0.782579962992334,1059,232,29,30,18,14,11,16
0.797003718014143,0.821066660065525,0.746938496271465,1069,222,44,47,22,23,22,24
0.692994687915007,0.700611094151937,0.590388530709196,1071,220,36,28,8,4,28,24
0.70098235765838,0.727122182109573,0.646802557953637,1054,237,44,40,19,14,25,26
0.717086973788721,0.74491748103297,0.676209357652656,1050,241,32,30,14,11,18,19
0.727558420628525,0.745439898873639,0.659371273106738,1041,250,50,43,23,15,27,28
0.792675159235669,0.820960212320253,0.7856747121453,1083,208,35,33,19,17,16,16
0.663883487742575,0.685579192436995,0.640197841726619,1066,225,42,40,17,14,25,26
0.728039041703638,0.751137650059963,0.650749170765184,1060,231,49,42,23,16,26,26
0.707270865335382,0.73273707443151,0.679736597628286,1053,238,31,29,12,11,19,18
0.729946524064171,0.750494316953871,0.672715148111751,1058,233,33,34,15,14,18,20
0.745753193878984,0.76301814993104,0.701109083251439,1060,231,34,34,14,14,20,20
0.734195824757424,0.757907111426136,0.697770700636943,1072,219,38,35,17,14,21,21
0.749579723263934,0.765184696707278,0.684561752988048,1048,243,37,36,19,16,18,20
0.690261116731705,0.726245258553326,0.633764062024932,1086,205,33,26,13,7,20,19
0.724540529419833,0.752533598632314,0.728090863952334,1063,228,23,19,8,8,15,11
0.760623510722796,0.786093816972356,0.728628872120731,1061,230,32,32,19,16,13,16
0.687206345101082,0.704639320548751,0.651944949954504,1072,219,37,35,13,12,24,23
0.73960325700858,0.769621018279785,0.669845874355368,1093,198,29,27,13,10,16,17
0.737283934652356,0.774241487444675,0.66486298649722,1063,228,37,32,19,12,18,20
0.724502334725977,0.744198460978811,0.702471583399418,1061,230,39,30,16,13,23,17
0.811268487739076,0.841477032107068,0.747540849226734,1050,241,33,29,21,15,12,14
0.75697271748795,0.773740272209864,0.706721753398968,1092,199,34,27,13,9,21,18
0.734672855440826,0.761976758838489,0.68963217745332,1071,220,32,34,15,13,17,21
0.750061440157287,0.772654311515804,0.705141422151731,1046,245,39,30,22,14,17,16
0.769455458630716,0.823749105499838,0.759715821812596,1061,230,30,31,17,17,13,14
0.720014106523314,0.751150944493788,0.659618949092633,1075,216,42,37,19,13,23,24
0.761908262275801,0.789934317178875,0.710366686704192,1066,225,38,29,20,12,18,17
0.727506325110689,0.761120503899731,0.716341033833046,1047,244,51,39,29,20,22,19
0.764013118664281,0.781656252033027,0.718468292682927,1039,252,43,41,24,18,19,23
0.716259321522479,0.739903347677424,0.657699874310072,1051,240,37,29,18,12,19,17
0.770094786729858,0.812539370580218,0.714515939990624,1099,192,25,27,14,11,11,16
0.746597177448241,0.791337304251897,0.664117995264404,1051,240,22,24,12,10,10,14
0.714048272871802,0.746771713250535,0.621527777777778,1060,231,33,27,15,10,18,17
0.733332505957109,0.763615524739327,0.64142215173143,1036,255,32,30,16,12,16,18
0.674759524509598,0.701570228428428,0.676660932251987,1084,207,38,39,17,18,21,21
0.681949833324225,0.716157440064924,0.629647539222007,1099,192,29,22,10,5,19,17
0.818117073170732,0.83718448736769,0.746610555050045,1050,241,41,35,28,17,13,18
0.818742546213476,0.837639721014053,0.755908495125748,1077,214,43,39,27,21,16,18
0.736534365527976,0.756705293492506,0.699035389530597,1081,210,39,39,18,17,21,22
0.747951361353423,0.793990264516011,0.707640538400633,1080,211,30,28,13,9,17,19
0.774855785544622,0.812017272845895,0.766620101726485,1051,240,28,22,15,8,13,14
0.740605578840873,0.775308462938259,0.731586887944041,1083,208,33,23,17,11,16,12
0.692109340416113,0.719597892669021,0.698681515617,1086,205,36,31,14,11,22,20
0.768869426751592,0.798249341424313,0.714446206714248,1056,235,35,30,19,13,16,17
0.77869632580788,0.804199899136928,0.747030209933436,1065,226,36,31,22,17,14,14
0.798349636592164,0.818858983992559,0.682078853046595,1061,230,29,31,15,12,14,19
0.736214740673339,0.758441144558655,0.644582060852845,1074,217,35,28,15,9,20,19
0.791065028161802,0.823934524341491,0.655194290245837,1042,249,31,30,18,11,13,19
0.825904347419159,0.855714350864765,0.740348182283666,1061,230,34,31,23,18,11,13
0.720813689540772,0.751054423448393,0.696685848699962,1078,213,46,38,21,16,25,22
0.739377135102251,0.764797814248747,0.685607655950208,1056,235,34,34,17,16,17,18
0.744365567911041,0.773551354992105,0.630325140809012,1082,209,32,31,16,10,16,21
0.739637112787927,0.769820412027496,0.771943219092863,1079,212,32,28,14,14,18,14
0.705618744313012,0.727353657361508,0.676891759090271,1072,219,35,34,16,15,19,19
0.751276677747266,0.783429340393997,0.725860979462875,1068,223,33,25,16,11,17,14
0.709307317073171,0.743748985186027,0.627058432934927,1090,201,41,36,18,11,23,25
0.703616352201258,0.742767347573812,0.747958306468945,1063,228,19,22,9,9,10,13
0.702832251950135,0.729715050347898,0.720118514236161,1084,207,44,33,17,12,27,21
0.702370731707317,0.725653188939443,0.678220035778175,1079,212,41,43,17,18,24,25
0.779184074711231,0.792689909093069,0.676947764497565,1065,226,39,36,19,13,20,23
0.762151237306517,0.795506027367764,0.713156230234029,1048,243,49,51,28,24,21,27
0.811918990703851,0.838598626495161,0.695121951219512,1090,201,36,41,20,17,16,24
0.777318333840073,0.815481935043089,0.695264885138303,1076,215,26,27,13,10,13,17
0.716128298453139,0.74681870455668,0.701774340309372,1078,213,35,35,15,14,20,21
0.772723277074543,0.800072544110355,0.766100723547532,1073,218,27,22,13,10,14,12
0.7736324841588,0.790531084266758,0.735554383497421,1057,234,37,27,19,13,18,14
0.746156592598816,0.773742183176529,0.658269845170804,1059,232,38,39,20,16,18,23
0.767782769432355,0.789413877961177,0.672873830768568,1076,215,34,37,17,15,17,22
0.787460807712106,0.806333722113938,0.747811059907834,1072,219,34,31,19,15,15,16
0.717499054899819,0.756817731290769,0.657270916334661,1083,208,38,36,15,13,23,23
0.759258339952343,0.772213143231097,0.702115559599636,1081,210,32,35,14,12,18,23
0.728550740477622,0.753844617362198,0.736087546657618,1081,210,29,28,9,11,20,17
0.701341716047598,0.738653544933932,0.596075978161966,1079,212,33,35,18,12,15,23
0.740357713828937,0.774191778819305,0.648883897234311,1070,221,40,34,20,15,20,19
0.811328487895514,0.84110644807063,0.70512385476756,1052,239,29,28,15,11,14,17
0.765838030543913,0.812412099191101,0.676600102406554,1056,235,33,31,22,17,11,14
0.778581122186345,0.804353887834478,0.679385267620562,1064,227,34,33,17,14,17,19
0.833399209486166,0.859097151107323,0.756285161744022,1072,219,26,27,15,12,11,15
0.783471774413902,0.807608455273033,0.79706597750076,1054,237,29,26,15,17,14,9
0.805413522637013,0.839009329413741,0.737122011251758,1061,230,32,27,20,12,12,15
0.698593757311994,0.738707035920504,0.628633380215659,1081,210,34,27,13,10,21,17
0.742069598888006,0.763008270851484,0.750890736342043,1055,236,32,28,12,12,20,16
0.772670250896057,0.798587372650473,0.701916327390145,1075,216,31,34,15,14,16,20
0.802107997895291,0.834402867987024,0.822612470402526,1058,233,24,24,15,15,9,9
0.78416600581549,0.811914174000509,0.740298704731694,1090,201,30,30,17,16,13,14
0.717572562691645,0.732202359104832,0.719178515007899,1074,217,38,25,16,11,22,14
0.781876503608661,0.805331249604581,0.793896445591739,1062,229,44,32,22,15,22,17
0.758560661915295,0.78703107884209,0.677437187845514,1052,239,39,42,22,20,17,22
0.720130588756087,0.732895979564374,0.705448385157659,1038,253,36,29,14,13,22,16
0.689574601339307,0.704039535006034,0.703925455987312,1055,236,33,30,11,8,22,22
0.815667555805138,0.85087062082487,0.791792228390166,1059,232,34,30,22,17,12,13
0.72803231518371,0.757104651457437,0.737685216604456,1056,235,36,28,17,12,19,16
0.740392313851081,0.757365969748748,0.687494879986893,1089,202,42,39,18,13,24,26
0.751272480488633,0.787540521846995,0.697776900815575,1064,227,28,24,16,10,12,14
0.743141463414634,0.780490114041094,0.739126478616924,1094,197,41,35,21,15,20,20
0.758263389288569,0.778584126943115,0.739618535586278,1073,218,40,31,22,16,18,15
0.742453100679938,0.765790457436956,0.747393764892772,1079,212,39,32,16,12,23,20
0.708182253540398,0.729112208824785,0.65067981337027,1062,229,47,44,21,15,26,29
0.681075697211155,0.713961977080854,0.724628776241679,1077,214,36,31,12,15,24,16
0.719218481199312,0.745639332134163,0.701603517392991,1064,227,39,37,18,17,21,20
0.771724335554123,0.795390000034856,0.706777251184834,1074,217,22,25,10,9,12,16
0.746239575059571,0.758736463878531,0.702278545826933,1064,227,32,31,13,13,19,18
0.714492826495039,0.73694642523685,0.679242639768956,1041,250,48,37,23,16,25,21
0.707370517928287,0.732241102765891,0.710129159062193,1063,228,36,34,16,14,20,20
0.795731560437443,0.816469586057512,0.725547937177684,1053,238,33,27,15,12,18,15
0.758175609756098,0.786908180114698,0.733206357008274,1075,216,41,39,21,19,20,20
0.694444444444444,0.724294795593209,0.652921646746348,1074,217,40,36,20,16,20,20
0.722998710736052,0.753236955772956,0.667777061394083,1066,225,27,22,11,5,16,17
0.763898999090082,0.788657690987006,0.726169706582078,1056,235,35,30,20,17,15,13
0.735918007308775,0.758559814735102,0.690999206978588,1059,232,38,30,16,12,22,18
0.641417733522997,0.667206862065033,0.633689671105137,1062,229,37,38,11,9,26,29
0.754924745462594,0.791139970532148,0.693457108816521,1043,248,36,32,20,13,16,19
0.659922520076915,0.684141627763597,0.569949177550686,1087,204,28,29,9,7,19,22
0.722804355157296,0.746030207465411,0.684126984126984,1055,236,33,31,12,11,21,20
0.790012161751292,0.819667547258765,0.700816984534674,1079,212,26,29,15,14,11,15
0.747913322632424,0.768213901877192,0.720389833035182,1063,228,45,43,22,19,23,24
0.676798165566943,0.708019971275012,0.524784054805401,1085,206,34,32,9,7,25,25
0.727839414388654,0.75506482816143,0.706810035842294,1060,231,42,31,18,13,24,18
0.765383354281655,0.807104409337223,0.702235632972158,1064,227,29,23,16,11,13,12
0.707810681494892,0.73781119117624,0.726543022195196,1068,223,37,26,18,13,19,13
0.693095996360328,0.717049749558661,0.646256304151041,1076,215,35,37,13,11,22,26
0.737699355276552,0.758881220132638,0.641933985463687,1070,221,28,29,13,9,15,20
0.74247042766151,0.767582559406445,0.696429699842022,1080,211,35,25,20,12,15,13
0.679216467463479,0.695613538201762,0.630920761398849,1088,203,36,36,11,9,25,27
0.731600236779795,0.777274670997197,0.639138672095917,1050,241,24,28,13,10,11,18
0.769420656090599,0.791117493857276,0.723314829500397,1069,222,34,30,16,11,18,19
0.810881122045017,0.833130961795367,0.740787734602168,1046,245,28,30,19,20,9,10
0.677459654296715,0.702946997329394,0.680589680589681,1062,229,39,37,15,13,24,24
0.705965227817746,0.726667491086535,0.725028353005419,1090,201,40,38,15,16,25,22
0.789229540427623,0.81112102947745,0.80877600708278,1077,214,39,36,23,22,16,14
0.726792828685259,0.761612146097692,0.680716362675126,1053,238,36,30,19,13,17,17
0.759687804878049,0.79143397265027,0.724680255795364,1079,212,41,40,19,15,22,25
0.716013851841453,0.7478485490866,0.70104923766326,1048,243,34,29,17,15,17,14
0.722196620583717,0.765684408347657,0.692201276983886,1047,244,31,26,16,12,15,14
0.675747940453823,0.688369559112389,0.712016574585635,1079,212,33,24,12,10,21,14
0.680922359015091,0.72085536369807,0.625484999180283,1079,212,32,29,18,13,14,16
0.746543526968687,0.783289823102886,0.745707337083919,1082,209,29,27,15,12,14,15
0.781563860511229,0.799151715926728,0.786796193497224,1058,233,37,30,20,15,17,15
0.767596777721076,0.791526908470868,0.786260343596421,1056,235,44,38,25,21,19,17
0.744989008146903,0.76964157476046,0.727657641819034,1050,241,37,27,18,13,19,14
0.719881710646042,0.764040136184994,0.690385361437993,1069,222,35,37,18,17,17,20
0.677434705621957,0.714713063696007,0.584052903618121,1060,231,36,26,17,9,19,17
0.675931707317073,0.697474594902909,0.667692613185068,1083,208,41,32,13,11,28,21
0.728492501973165,0.768551419861316,0.681235201262825,1067,224,24,24,11,8,13,16
0.767037890424987,0.806368478223546,0.748756762664626,1079,212,31,29,17,14,14,15
0.732528880247055,0.754766600612648,0.661097576343092,1090,201,42,38,19,13,23,25
0.799192447679709,0.810430682247525,0.717211436061276,1053,238,35,39,21,19,14,20
0.739575059571088,0.761021009224676,0.756585059292858,1061,230,32,29,15,13,17,16
0.680593958013313,0.716748259465062,0.620067928891458,1065,226,31,33,14,12,17,21
0.720318725099601,0.747891248346457,0.741882256588139,1076,215,36,33,17,14,19,19
0.7395244531826,0.762040358188964,0.734639220894201,1086,205,39,36,16,13,23,23
0.715067406819984,0.741452385796749,0.669504567116759,1056,235,30,32,16,14,14,18
0.767548785624035,0.799196897320195,0.712826420890937,1066,225,34,31,21,17,13,14
0.788950715421304,0.82485481389722,0.733983808320464,1078,213,33,34,20,17,13,17
0.683623101518785,0.71576009245996,0.605854274884178,1068,223,40,34,18,12,22,22
0.75371143189437,0.771361018517864,0.740897479888673,1057,234,47,42,24,23,23,19
0.758880266681239,0.793663243781315,0.658960384435068,1064,227,29,27,13,11,16,16
0.7784,0.822770208950469,0.669843902439024,1065,226,41,41,25,20,16,21
0.776127992633518,0.809237691317905,0.784237415992319,1061,230,24,23,13,10,11,13
0.736755743084857,0.803243341150587,0.722960112545515,1062,229,27,19,16,10,11,9
0.808245411186588,0.826215351466273,0.714077025232404,1055,236,33,36,21,19,12,17
0.745698924731183,0.805138036487132,0.776810659789383,1096,195,31,22,16,11,15,11
0.760214696768482,0.793691533099615,0.752661752661753,1062,229,36,33,19,16,17,17
0.768206766609323,0.803913224634628,0.723594927231036,1061,230,39,34,23,16,16,18
0.769506369426752,0.796539628116542,0.742608885731461,1078,213,35,29,17,13,18,16
0.757101408582526,0.780803500941157,0.756230633023462,1059,232,34,36,18,19,16,17
0.778119409660107,0.799837066974182,0.782435472187274,1086,205,43,42,23,21,20,21
0.724636155178062,0.745472536605299,0.706773729150119,1039,252,34,32,16,15,18,17
0.774677407596413,0.794491098830401,0.752058278374068,1074,217,44,37,22,18,22,19
0.779088083336834,0.801369573285822,0.756235154394299,1077,214,38,28,19,12,19,16
