"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true","mean_age_low_risk_true","mean_age_high_risk_true"
0.744899225575854,0.797403820451779,1072,219,32,57,16,20,16,37,41.9202832822525,43.5635025489192
0.717582594681708,0.753639466716425,1072,219,50,61,20,18,30,43,41.9202832822525,43.5635025489192
0.82695102862254,0.855466839214144,1074,217,43,53,23,20,20,33,41.9202832822525,43.5635025489192
0.70234291799787,0.758743116991944,1081,210,39,61,16,15,23,46,41.9202832822525,43.5635025489192
0.769580487804878,0.79514890686289,1066,225,41,80,21,21,20,59,41.9202832822525,43.5635025489192
0.754021048451152,0.814297240255673,1048,243,32,56,18,14,14,42,41.9202832822525,43.5635025489192
0.737765853658537,0.772678252301934,1063,228,41,73,20,19,21,54,41.9202832822525,43.5635025489192
0.699505437455599,0.751127003795469,1069,222,29,49,11,12,18,37,41.9202832822525,43.5635025489192
0.735668789808917,0.780329168073528,1058,233,35,47,16,10,19,37,41.9202832822525,43.5635025489192
0.696639992512518,0.752334005159726,1065,226,34,54,12,17,22,37,41.9202832822525,43.5635025489192
0.727003077839555,0.764258989112939,1085,206,32,31,14,10,18,21,41.9202832822525,43.5635025489192
0.743092682926829,0.791862873093611,1061,230,41,63,21,20,20,43,41.9202832822525,43.5635025489192
0.775513428120063,0.798309620633816,1076,215,25,40,13,10,12,30,41.9202832822525,43.5635025489192
0.707185262790292,0.758752975310894,1058,233,46,74,21,21,25,53,41.9202832822525,43.5635025489192
0.736311753165686,0.799815258911466,1068,223,45,126,24,27,21,99,41.9202832822525,43.5635025489192
0.723078971082166,0.758193599682966,1055,236,39,48,19,15,20,33,41.9202832822525,43.5635025489192
0.722393923520168,0.764523206442957,1060,231,46,55,20,19,26,36,41.9202832822525,43.5635025489192
0.713147550189527,0.790126120319895,1037,254,34,67,21,27,13,40,41.9202832822525,43.5635025489192
0.653433337643864,0.685688488907603,1075,216,37,52,13,12,24,40,41.9202832822525,43.5635025489192
0.800814183167124,0.830435897113969,1057,234,33,52,20,21,13,31,41.9202832822525,43.5635025489192
0.718874106433677,0.772857409542456,1045,246,32,41,17,16,15,25,41.9202832822525,43.5635025489192
0.746673835386746,0.802649460074302,1060,231,44,95,26,26,18,69,41.9202832822525,43.5635025489192
0.740850769118612,0.768698727227056,1055,236,44,25,20,10,24,15,41.9202832822525,43.5635025489192
0.748071542765787,0.791757685963609,1070,221,40,66,22,26,18,40,41.9202832822525,43.5635025489192
0.823713174445548,0.854528183179889,1086,205,19,50,13,18,6,32,41.9202832822525,43.5635025489192
0.724589421957843,0.761792804141861,1063,228,37,41,18,15,19,26,41.9202832822525,43.5635025489192
0.75485516402265,0.780706638753733,1064,227,34,30,17,9,17,21,41.9202832822525,43.5635025489192
0.712193823216188,0.757548247786575,1073,218,39,58,18,15,21,43,41.9202832822525,43.5635025489192
0.731814548361311,0.761304078612327,1091,200,40,22,17,7,23,15,41.9202832822525,43.5635025489192
0.715682362330407,0.761436824639841,1080,211,38,58,16,16,22,42,41.9202832822525,43.5635025489192
0.731364908073541,0.753185162257925,1049,242,40,17,18,7,22,10,41.9202832822525,43.5635025489192
0.775874280655157,0.833323793432277,1078,213,36,44,18,15,18,29,41.9202832822525,43.5635025489192
0.715104640582348,0.75632451272746,1099,192,35,53,16,13,19,40,41.9202832822525,43.5635025489192
0.705926779313876,0.74337720871334,1078,213,31,32,13,9,18,23,41.9202832822525,43.5635025489192
0.75931326091711,0.807668895926527,1078,213,44,54,25,18,19,36,41.9202832822525,43.5635025489192
0.733156214558743,0.773322808918714,1065,226,38,38,20,12,18,26,41.9202832822525,43.5635025489192
0.745750389120996,0.784480781781842,1068,223,39,55,19,16,20,39,41.9202832822525,43.5635025489192
0.696917652411283,0.758379980139077,1050,241,35,90,17,29,18,61,41.9202832822525,43.5635025489192
0.818067671160455,0.843261044416237,1062,229,30,37,17,11,13,26,41.9202832822525,43.5635025489192
0.766544931385569,0.789725398667148,1078,213,36,30,15,12,21,18,41.9202832822525,43.5635025489192
0.755112195121951,0.817959597234369,1073,218,41,98,20,30,21,68,41.9202832822525,43.5635025489192
0.714294070850297,0.751523091614418,1054,237,34,28,15,10,19,18,41.9202832822525,43.5635025489192
0.731926751592357,0.782923944588138,1060,231,35,79,17,15,18,64,41.9202832822525,43.5635025489192
0.707923375074538,0.774344521289451,1081,210,43,55,20,13,23,42,41.9202832822525,43.5635025489192
0.755334227451459,0.78592109480119,1054,237,53,33,32,17,21,16,41.9202832822525,43.5635025489192
0.75689205870251,0.790450238733996,1094,197,23,48,10,13,13,35,41.9202832822525,43.5635025489192
0.772115766481335,0.795925490283139,1078,213,32,44,14,9,18,35,41.9202832822525,43.5635025489192
0.743399816929229,0.779288383285934,1084,207,33,58,15,17,18,41,41.9202832822525,43.5635025489192
0.816576145523514,0.844716740156696,1067,224,37,36,23,15,14,21,41.9202832822525,43.5635025489192
0.736284265507644,0.803085233094913,1065,226,42,110,22,33,20,77,41.9202832822525,43.5635025489192
0.719559651817716,0.788222824350632,1074,217,31,82,14,19,17,63,41.9202832822525,43.5635025489192
0.742620751341682,0.782926244772692,1062,229,43,55,22,13,21,42,41.9202832822525,43.5635025489192
0.738401503107385,0.762972520756981,1078,213,33,40,16,14,17,26,41.9202832822525,43.5635025489192
0.773272254269879,0.8105580711015,1077,214,28,21,18,8,10,13,41.9202832822525,43.5635025489192
0.707002457002457,0.756816419515541,1085,206,37,26,17,11,20,15,41.9202832822525,43.5635025489192
0.712792891183479,0.743053630784748,1108,183,32,36,13,8,19,28,41.9202832822525,43.5635025489192
0.690081892629663,0.743687075310668,1089,202,35,58,13,20,22,38,41.9202832822525,43.5635025489192
0.691621039824044,0.734504622504287,1072,219,34,76,11,24,23,52,41.9202832822525,43.5635025489192
0.734594953519256,0.781268187493953,1050,241,36,56,18,21,18,35,41.9202832822525,43.5635025489192
0.758960832490244,0.799980819096113,1059,232,33,96,18,20,15,76,41.9202832822525,43.5635025489192
0.769532070399462,0.809401310912648,1074,217,38,44,19,12,19,32,41.9202832822525,43.5635025489192
0.76234076433121,0.827134925805196,1057,234,35,28,20,10,15,18,41.9202832822525,43.5635025489192
0.762013502779984,0.799292498871049,1079,212,32,69,15,14,17,55,41.9202832822525,43.5635025489192
0.742983621071271,0.789892889430138,1078,213,36,63,19,17,17,46,41.9202832822525,43.5635025489192
0.767368841097156,0.802592397289024,1075,216,38,42,17,14,21,28,41.9202832822525,43.5635025489192
0.713222033990928,0.767531108066323,1088,203,29,105,8,28,21,77,41.9202832822525,43.5635025489192
0.684497270245678,0.748252160320827,1062,229,35,50,14,11,21,39,41.9202832822525,43.5635025489192
0.816835395575553,0.845062496069207,1068,223,21,46,15,14,6,32,41.9202832822525,43.5635025489192
0.748003194888179,0.794015906135979,1054,237,39,39,22,12,17,27,41.9202832822525,43.5635025489192
0.753450896929158,0.787680007579588,1062,229,26,36,14,10,12,26,41.9202832822525,43.5635025489192
0.780414746543779,0.831401375228933,1068,223,31,58,16,12,15,46,41.9202832822525,43.5635025489192
0.770119330392489,0.798231654302618,1058,233,28,58,12,18,16,40,41.9202832822525,43.5635025489192
0.744170641229465,0.801494889618865,1078,213,33,140,16,28,17,112,41.9202832822525,43.5635025489192
0.710502434705622,0.750111652858132,1096,195,36,29,15,8,21,21,41.9202832822525,43.5635025489192
0.717932599965078,0.750177189629546,1060,231,46,72,18,16,28,56,41.9202832822525,43.5635025489192
0.772243285939968,0.795010643756265,1079,212,25,43,9,10,16,33,41.9202832822525,43.5635025489192
0.819491573351431,0.870919591917227,1067,224,28,77,20,25,8,52,41.9202832822525,43.5635025489192
0.740270514883347,0.777175338709349,1078,213,48,113,21,29,27,84,41.9202832822525,43.5635025489192
0.728184028956,0.764577321000712,1067,224,28,33,12,9,16,24,41.9202832822525,43.5635025489192
0.753250219222998,0.781539457354346,1069,222,42,37,19,13,23,24,41.9202832822525,43.5635025489192
0.724513798462637,0.744759893510927,1058,233,38,39,20,13,18,26,41.9202832822525,43.5635025489192
0.769241009256984,0.806541992569261,1065,226,39,58,24,19,15,39,41.9202832822525,43.5635025489192
0.710252578527895,0.747239378904847,1043,248,27,24,16,5,11,19,41.9202832822525,43.5635025489192
0.710296061326989,0.74993618190994,1047,244,30,54,12,18,18,36,41.9202832822525,43.5635025489192
0.785521615513596,0.828145872755011,1053,238,44,49,26,20,18,29,41.9202832822525,43.5635025489192
0.820882513546436,0.852084835980323,1047,244,38,51,24,21,14,30,41.9202832822525,43.5635025489192
0.748809523809524,0.782683418592628,1097,194,31,40,11,9,20,31,41.9202832822525,43.5635025489192
0.729826716668822,0.768336217597506,1058,233,37,51,17,10,20,41,41.9202832822525,43.5635025489192
0.767244606673218,0.808753346359274,1057,234,34,45,19,12,15,33,41.9202832822525,43.5635025489192
0.824434750552961,0.878053099082721,1061,230,39,85,28,23,11,62,41.9202832822525,43.5635025489192
0.714471987810595,0.759086035448669,1057,234,27,32,11,8,16,24,41.9202832822525,43.5635025489192
0.641556754596323,0.66595740098445,1074,217,40,37,12,11,28,26,41.9202832822525,43.5635025489192
0.712181350626118,0.762027580456925,1078,213,43,71,20,17,23,54,41.9202832822525,43.5635025489192
0.769438125568699,0.805136378705155,1060,231,35,36,19,14,16,22,41.9202832822525,43.5635025489192
0.752577319587629,0.794845869913784,1047,244,30,51,13,14,17,37,41.9202832822525,43.5635025489192
0.772103982973548,0.829140011166788,1052,239,26,51,16,11,10,40,41.9202832822525,43.5635025489192
0.742499627310674,0.779781287968146,1065,226,43,53,21,10,22,43,41.9202832822525,43.5635025489192
0.705761776982707,0.739574070897156,1066,225,43,46,18,6,25,40,41.9202832822525,43.5635025489192
0.73575258141382,0.784204373001054,1063,228,32,102,11,23,21,79,41.9202832822525,43.5635025489192
0.724715650591447,0.79383092513128,1068,223,35,55,17,15,18,40,41.9202832822525,43.5635025489192
0.718921074184232,0.78038594734232,1061,230,37,60,19,13,18,47,41.9202832822525,43.5635025489192
0.606918901212036,0.646426958138341,1072,219,34,32,8,6,26,26,41.9202832822525,43.5635025489192
0.731190243902439,0.779963987146135,1069,222,41,64,19,23,22,41,41.9202832822525,43.5635025489192
0.748560365369341,0.784630065319311,1050,241,32,15,17,8,15,7,41.9202832822525,43.5635025489192
0.76114492964934,0.800796935357251,1069,222,44,89,20,32,24,57,41.9202832822525,43.5635025489192
0.753101262364064,0.765727276065585,1055,236,29,54,13,14,16,40,41.9202832822525,43.5635025489192
0.735524568393094,0.762487571862042,1057,234,36,23,15,7,21,16,41.9202832822525,43.5635025489192
0.739605734767025,0.792843838615605,1081,210,31,49,16,12,15,37,41.9202832822525,43.5635025489192
0.712147406733394,0.738360090857777,1075,216,35,13,15,2,20,11,41.9202832822525,43.5635025489192
0.688895128457111,0.753311088168404,1054,237,34,87,15,25,19,62,41.9202832822525,43.5635025489192
0.749880095923261,0.807997759706269,1082,209,40,79,20,18,20,61,41.9202832822525,43.5635025489192
0.699886028425851,0.739078696973132,1050,241,48,96,17,28,31,68,41.9202832822525,43.5635025489192
0.694918805657412,0.719474868521852,1080,211,46,48,14,11,32,37,41.9202832822525,43.5635025489192
0.783941438865378,0.821569513837491,1065,226,42,33,23,9,19,24,41.9202832822525,43.5635025489192
0.764979526842584,0.786916620077667,1049,242,35,24,16,9,19,15,41.9202832822525,43.5635025489192
0.747618431828958,0.776725556137372,1049,242,37,47,19,9,18,38,41.9202832822525,43.5635025489192
0.723990333415253,0.759537493070979,1055,236,39,38,15,11,24,27,41.9202832822525,43.5635025489192
0.769970731707317,0.815425861771934,1053,238,41,47,21,16,20,31,41.9202832822525,43.5635025489192
0.770495905368517,0.836784706195076,1048,243,35,95,21,28,14,67,41.9202832822525,43.5635025489192
0.746081504702194,0.803870711596077,1056,235,44,66,23,25,21,41,41.9202832822525,43.5635025489192
0.757010698936203,0.790406473128699,1043,248,53,49,29,14,24,35,41.9202832822525,43.5635025489192
0.711482334869432,0.763871774333445,1074,217,31,68,13,10,18,58,41.9202832822525,43.5635025489192
0.728070973612375,0.797255583128292,1082,209,35,50,17,14,18,36,41.9202832822525,43.5635025489192
0.737281887441632,0.778552062022558,1068,223,39,29,18,11,21,18,41.9202832822525,43.5635025489192
0.775870455709165,0.803553027668553,1061,230,31,55,15,16,16,39,41.9202832822525,43.5635025489192
0.770650959210281,0.820917963788787,1064,227,52,67,29,25,23,42,41.9202832822525,43.5635025489192
0.722573839662447,0.766002475828519,1063,228,27,42,12,13,15,29,41.9202832822525,43.5635025489192
0.7439398193645,0.790980166304552,1078,213,34,81,17,20,17,61,41.9202832822525,43.5635025489192
0.739228125826064,0.78592274457026,1062,229,30,29,15,13,15,16,41.9202832822525,43.5635025489192
0.778102628558938,0.80443825080333,1075,216,29,39,14,6,15,33,41.9202832822525,43.5635025489192
0.682453985085564,0.735031705791197,1076,215,37,64,14,15,23,49,41.9202832822525,43.5635025489192
0.715387689848122,0.738247037086001,1064,227,40,31,15,9,25,22,41.9202832822525,43.5635025489192
0.780414808036906,0.811006810551999,1048,243,42,52,25,16,17,36,41.9202832822525,43.5635025489192
0.816094005964632,0.835966917570086,1062,229,38,28,22,5,16,23,41.9202832822525,43.5635025489192
0.72380275011854,0.757611373365409,1086,205,37,60,15,14,22,46,41.9202832822525,43.5635025489192
0.716534496431404,0.757810427485517,1059,232,30,51,15,14,15,37,41.9202832822525,43.5635025489192
0.754030675940788,0.793689583887391,1060,231,45,27,25,12,20,15,41.9202832822525,43.5635025489192
0.744480625870402,0.780441773786757,1077,214,39,32,17,9,22,23,41.9202832822525,43.5635025489192
0.748739169791802,0.80347427967558,1073,218,37,91,21,25,16,66,41.9202832822525,43.5635025489192
0.77384764954821,0.80981585991728,1078,213,42,34,19,12,23,22,41.9202832822525,43.5635025489192
0.696013701350278,0.745848672305727,1057,234,32,93,17,26,15,67,41.9202832822525,43.5635025489192
0.773993949114238,0.820028588339095,1067,224,44,48,27,20,17,28,41.9202832822525,43.5635025489192
0.761839580701015,0.813693786927879,1068,223,34,51,18,16,16,35,41.9202832822525,43.5635025489192
0.687864577376187,0.72292419601082,1052,239,42,68,16,18,26,50,41.9202832822525,43.5635025489192
0.721691322478157,0.7594778284918,1067,224,32,44,13,14,19,30,41.9202832822525,43.5635025489192
0.806489558551414,0.838537398638718,1060,231,30,30,15,12,15,18,41.9202832822525,43.5635025489192
0.7949246629659,0.823537707373636,1072,219,30,39,14,12,16,27,41.9202832822525,43.5635025489192
0.707375099127676,0.777125633021258,1084,207,30,98,11,18,19,80,41.9202832822525,43.5635025489192
0.731807758903084,0.777570928433084,1090,201,34,55,14,14,20,41,41.9202832822525,43.5635025489192
0.756762716847986,0.794454113886403,1069,222,38,25,22,7,16,18,41.9202832822525,43.5635025489192
0.745004102203469,0.761225281471413,1068,223,27,68,13,21,14,47,41.9202832822525,43.5635025489192
0.724891455722127,0.761967985512714,1065,226,39,54,17,19,22,35,41.9202832822525,43.5635025489192
0.719979877392484,0.763545530631068,1080,211,34,43,19,12,15,31,41.9202832822525,43.5635025489192
0.759586293080768,0.790861359014253,1078,213,24,19,12,8,12,11,41.9202832822525,43.5635025489192
0.699699662430501,0.746930698004292,1059,232,32,55,13,11,19,44,41.9202832822525,43.5635025489192
0.721891152325935,0.74967431993545,1067,224,26,31,7,8,19,23,41.9202832822525,43.5635025489192
0.72105033061916,0.768757954637341,1047,244,29,64,15,19,14,45,41.9202832822525,43.5635025489192
0.728122047124089,0.769488057768665,1075,216,53,55,28,19,25,36,41.9202832822525,43.5635025489192
0.795932220434433,0.841019750835469,1094,197,48,96,27,24,21,72,41.9202832822525,43.5635025489192
0.687298440391224,0.734601093350287,1055,236,30,102,7,23,23,79,41.9202832822525,43.5635025489192
0.655111941865838,0.692110491177469,1065,226,38,37,15,14,23,23,41.9202832822525,43.5635025489192
0.753610069399543,0.796505294280948,1072,219,37,45,16,13,21,32,41.9202832822525,43.5635025489192
0.841780971637794,0.879281710595363,1059,232,29,41,23,18,6,23,41.9202832822525,43.5635025489192
0.730223550243471,0.781056004651469,1074,217,36,50,15,14,21,36,41.9202832822525,43.5635025489192
0.71629142689125,0.754176313065831,1070,221,38,47,17,16,21,31,41.9202832822525,43.5635025489192
0.688628820207768,0.721720832345382,1091,200,37,22,11,2,26,20,41.9202832822525,43.5635025489192
0.754757431228019,0.790656558376728,1082,209,33,63,16,16,17,47,41.9202832822525,43.5635025489192
0.795147175815434,0.822662404615124,1086,205,34,82,15,20,19,62,41.9202832822525,43.5635025489192
0.67126216077829,0.708751054286464,1061,230,31,26,11,7,20,19,41.9202832822525,43.5635025489192
0.818946319737459,0.856760444039867,1073,218,27,44,18,14,9,30,41.9202832822525,43.5635025489192
0.75491461477363,0.802968779798347,1049,242,32,54,15,11,17,43,41.9202832822525,43.5635025489192
0.747709535120462,0.767780471281748,1089,202,28,40,11,5,17,35,41.9202832822525,43.5635025489192
0.726281305228674,0.766961786259396,1107,184,37,64,14,13,23,51,41.9202832822525,43.5635025489192
0.72242098986285,0.768602543556642,1077,214,43,77,18,18,25,59,41.9202832822525,43.5635025489192
0.73646406519091,0.782833612569429,1040,251,38,48,20,17,18,31,41.9202832822525,43.5635025489192
0.765744213112634,0.797477407751767,1062,229,37,77,21,23,16,54,41.9202832822525,43.5635025489192
0.791253412192903,0.828946352862394,1095,196,35,48,19,11,16,37,41.9202832822525,43.5635025489192
0.749193308181096,0.793623833042244,1031,260,32,36,15,15,17,21,41.9202832822525,43.5635025489192
0.804936305732484,0.834534915754379,1088,203,35,29,16,8,19,21,41.9202832822525,43.5635025489192
0.7245173673226,0.774436791028868,1068,223,43,55,20,12,23,43,41.9202832822525,43.5635025489192
0.764073882494935,0.806063661917537,1084,207,37,29,18,8,19,21,41.9202832822525,43.5635025489192
0.701189048760991,0.745179111350912,1070,221,40,44,16,12,24,32,41.9202832822525,43.5635025489192
0.802464252226911,0.834379213332607,1069,222,27,60,19,17,8,43,41.9202832822525,43.5635025489192
0.715382912793271,0.76398460465467,1064,227,36,80,16,20,20,60,41.9202832822525,43.5635025489192
0.745109738406102,0.789071890735965,1108,183,34,42,15,8,19,34,41.9202832822525,43.5635025489192
0.764116283217407,0.809861800509627,1056,235,45,61,23,20,22,41,41.9202832822525,43.5635025489192
0.785253167606109,0.811285979882237,1062,229,33,15,19,6,14,9,41.9202832822525,43.5635025489192
0.712249772520473,0.750769362788787,1080,211,35,56,16,16,19,40,41.9202832822525,43.5635025489192
0.779157798723016,0.819960819308604,1082,209,26,59,13,17,13,42,41.9202832822525,43.5635025489192
0.791742493175614,0.843976241667297,1061,230,35,62,17,18,18,44,41.9202832822525,43.5635025489192
0.757930153646727,0.801029385231728,1081,210,42,36,18,8,24,28,41.9202832822525,43.5635025489192
0.776357827476038,0.805623290669579,1064,227,39,47,18,15,21,32,41.9202832822525,43.5635025489192
0.75679986206302,0.786354083272757,1051,240,37,36,20,15,17,21,41.9202832822525,43.5635025489192
0.712284196547145,0.759995480475994,1082,209,36,43,17,8,19,35,41.9202832822525,43.5635025489192
0.703769559032717,0.742939848239817,1059,232,37,68,16,25,21,43,41.9202832822525,43.5635025489192
0.720811766421229,0.775666152816216,1073,218,44,87,18,23,26,64,41.9202832822525,43.5635025489192
0.755218864418821,0.786734934620163,1060,231,29,27,15,7,14,20,41.9202832822525,43.5635025489192
0.700128008192524,0.769482943567812,1056,235,31,50,14,14,17,36,41.9202832822525,43.5635025489192
0.695271187233843,0.782023075504189,1074,217,34,129,16,28,18,101,41.9202832822525,43.5635025489192
0.725374552772808,0.77960768444722,1059,232,43,63,22,16,21,47,41.9202832822525,43.5635025489192
0.748052235502435,0.782588518743848,1053,238,36,72,17,23,19,49,41.9202832822525,43.5635025489192
0.809782414838595,0.856778753853545,1038,253,45,48,29,24,16,24,41.9202832822525,43.5635025489192
0.733473612374886,0.755321209045832,1051,240,35,37,17,13,18,24,41.9202832822525,43.5635025489192
0.742201956119482,0.793794596262627,1054,237,30,60,15,14,15,46,41.9202832822525,43.5635025489192
0.761642319610447,0.789962019124024,1053,238,36,100,15,20,21,80,41.9202832822525,43.5635025489192
0.739192081326913,0.793568629233445,1055,236,45,117,19,31,26,86,41.9202832822525,43.5635025489192
0.733224674978078,0.7851365339155,1098,193,42,58,15,6,27,52,41.9202832822525,43.5635025489192
0.754928909952607,0.796264201728632,1045,246,25,35,12,10,13,25,41.9202832822525,43.5635025489192
0.742025788937903,0.793121660883032,1085,206,28,77,10,14,18,63,41.9202832822525,43.5635025489192
0.754504504504505,0.786215069941711,1075,216,33,25,15,6,18,19,41.9202832822525,43.5635025489192
0.739524567788899,0.784077360267446,1091,200,35,65,12,15,23,50,41.9202832822525,43.5635025489192
0.82442662827641,0.863595925230754,1071,220,32,73,21,20,11,53,41.9202832822525,43.5635025489192
0.752847625188051,0.801179662231597,1065,226,22,35,13,14,9,21,41.9202832822525,43.5635025489192
0.709406278434941,0.727042667854124,1058,233,35,32,12,9,23,23,41.9202832822525,43.5635025489192
0.7881592421915,0.826329049405612,1066,225,31,130,14,31,17,99,41.9202832822525,43.5635025489192
0.769111623143881,0.815713751431003,1067,224,31,50,17,13,14,37,41.9202832822525,43.5635025489192
0.717526481630464,0.768398334193284,1068,223,48,56,26,17,22,39,41.9202832822525,43.5635025489192
0.744491007508294,0.805613474241154,1069,222,46,95,22,19,24,76,41.9202832822525,43.5635025489192
0.74699148565299,0.776781030696065,1065,226,48,45,19,14,29,31,41.9202832822525,43.5635025489192
0.74421094369548,0.803228866608658,1059,232,30,71,16,20,14,51,41.9202832822525,43.5635025489192
0.820777160983347,0.852212633190453,1058,233,30,48,17,15,13,33,41.9202832822525,43.5635025489192
0.763253012048193,0.797455848314223,1041,250,46,46,24,20,22,26,41.9202832822525,43.5635025489192
0.72587370929309,0.771219897704669,1051,240,32,54,14,16,18,38,41.9202832822525,43.5635025489192
0.768278446792824,0.792898083786299,1078,213,39,27,19,7,20,20,41.9202832822525,43.5635025489192
0.737330135891287,0.76856413985581,1085,206,40,57,18,9,22,48,41.9202832822525,43.5635025489192
0.747076888080073,0.799223998030609,1090,201,35,45,19,13,16,32,41.9202832822525,43.5635025489192
0.73329143669053,0.783718619593737,1065,226,29,66,13,15,16,51,41.9202832822525,43.5635025489192
0.748571848615953,0.780648016788539,1078,213,38,23,19,6,19,17,41.9202832822525,43.5635025489192
0.696566777231309,0.731602587840822,1067,224,42,29,19,9,23,20,41.9202832822525,43.5635025489192
0.708894449499545,0.748224083585598,1056,235,35,41,14,17,21,24,41.9202832822525,43.5635025489192
0.724783395836027,0.760881514488968,1068,223,37,55,15,13,22,42,41.9202832822525,43.5635025489192
0.702752678333143,0.782754186695366,1039,252,42,142,19,36,23,106,41.9202832822525,43.5635025489192
0.688508642582125,0.715561998011114,1087,204,39,27,14,6,25,21,41.9202832822525,43.5635025489192
0.794513457556936,0.833827036659675,1050,241,49,82,32,29,17,53,41.9202832822525,43.5635025489192
0.673293903548681,0.70565901890814,1088,203,35,23,13,8,22,15,41.9202832822525,43.5635025489192
0.761161071143086,0.8137908970883,1061,230,40,85,22,26,18,59,41.9202832822525,43.5635025489192
0.6833052025417,0.709317698955902,1059,232,32,60,5,13,27,47,41.9202832822525,43.5635025489192
0.697403693407466,0.737531670073308,1050,241,32,26,14,7,18,19,41.9202832822525,43.5635025489192
0.786577373638076,0.830838602302994,1065,226,39,64,24,21,15,43,41.9202832822525,43.5635025489192
0.750887170154686,0.789035805859921,1073,218,35,47,17,14,18,33,41.9202832822525,43.5635025489192
0.765972780906409,0.829851532140068,1071,220,48,128,26,32,22,96,41.9202832822525,43.5635025489192
0.780425386715196,0.821388516774248,1061,230,35,37,21,13,14,24,41.9202832822525,43.5635025489192
0.719399756374176,0.771444946545358,1082,209,38,40,17,12,21,28,41.9202832822525,43.5635025489192
0.73255063542494,0.799614367963633,1066,225,32,46,18,16,14,30,41.9202832822525,43.5635025489192
0.70763723150358,0.73070520531104,1074,217,34,68,11,15,23,53,41.9202832822525,43.5635025489192
0.7534503793511,0.790350952126145,1067,224,42,83,20,20,22,63,41.9202832822525,43.5635025489192
0.782826261008807,0.823991321717122,1067,224,42,50,22,19,20,31,41.9202832822525,43.5635025489192
0.734114183307732,0.766376001123438,1049,242,31,62,17,21,14,41,41.9202832822525,43.5635025489192
0.745223820943245,0.798840545673429,1049,242,40,44,22,18,18,26,41.9202832822525,43.5635025489192
0.76358844037468,0.8065413163725,1089,202,38,58,17,16,21,42,41.9202832822525,43.5635025489192
0.755853447029917,0.780083402791454,1062,229,33,38,19,10,14,28,41.9202832822525,43.5635025489192
0.73533173461231,0.780709874243811,1068,223,40,26,21,5,19,21,41.9202832822525,43.5635025489192
0.760031720856463,0.803417335326036,1083,208,30,83,16,19,14,64,41.9202832822525,43.5635025489192
0.784100021870672,0.826875940867654,1084,207,44,71,23,21,21,50,41.9202832822525,43.5635025489192
0.755312339989759,0.784959267249448,1069,222,31,44,14,15,17,29,41.9202832822525,43.5635025489192
0.78536169244768,0.84271767288873,1052,239,35,72,21,23,14,49,41.9202832822525,43.5635025489192
0.712769784172662,0.752996701580633,1081,210,40,69,14,16,26,53,41.9202832822525,43.5635025489192
0.720225624496374,0.765851268481476,1092,199,50,62,24,21,26,41,41.9202832822525,43.5635025489192
0.774390243902439,0.807181969237782,1074,217,41,46,21,13,20,33,41.9202832822525,43.5635025489192
0.706336528221512,0.756923788961227,1056,235,39,44,17,11,22,33,41.9202832822525,43.5635025489192
0.73465439017881,0.78037847805683,1060,231,42,54,23,16,19,38,41.9202832822525,43.5635025489192
0.676298960831335,0.726981058124274,1074,217,40,63,15,12,25,51,41.9202832822525,43.5635025489192
0.672843839206327,0.726323846385087,1066,225,34,37,14,10,20,27,41.9202832822525,43.5635025489192
0.756493050680893,0.829408351425629,1100,191,34,92,17,21,17,71,41.9202832822525,43.5635025489192
0.796790809948705,0.840028606892736,1079,212,37,111,16,25,21,86,41.9202832822525,43.5635025489192
0.727660675029096,0.763101058809528,1064,227,37,37,18,10,19,27,41.9202832822525,43.5635025489192
0.741871530531324,0.784675088927453,1074,217,30,35,14,9,16,26,41.9202832822525,43.5635025489192
0.713759213759214,0.742281779421202,1054,237,33,26,14,6,19,20,41.9202832822525,43.5635025489192
0.741795969324059,0.777490735478673,1065,226,45,62,24,16,21,46,41.9202832822525,43.5635025489192
0.797201103160405,0.832393071739179,1060,231,43,26,28,10,15,16,41.9202832822525,43.5635025489192
0.738943488943489,0.76836337199987,1089,202,37,21,14,7,23,14,41.9202832822525,43.5635025489192
0.754713372315427,0.800860443265163,1089,202,29,59,13,10,16,49,41.9202832822525,43.5635025489192
0.756263431738491,0.808742821464932,1052,239,28,58,17,18,11,40,41.9202832822525,43.5635025489192
0.71458143767061,0.73887702685508,1045,246,35,32,16,8,19,24,41.9202832822525,43.5635025489192
0.723160975609756,0.760673927758586,1060,231,41,86,19,26,22,60,41.9202832822525,43.5635025489192
0.688424947145877,0.729219477988552,1078,213,44,25,19,8,25,17,41.9202832822525,43.5635025489192
0.712444501918186,0.766772010066979,1063,228,37,51,17,15,20,36,41.9202832822525,43.5635025489192
0.725327640984909,0.78758588392551,1078,213,32,104,14,26,18,78,41.9202832822525,43.5635025489192
0.735416904952534,0.792628720358001,1065,226,42,64,23,17,19,47,41.9202832822525,43.5635025489192
0.695545863071636,0.757349325158461,1088,203,30,171,15,34,15,137,41.9202832822525,43.5635025489192
0.751856118791603,0.797328941254526,1049,242,31,80,15,24,16,56,41.9202832822525,43.5635025489192
0.704316069057105,0.737287732969428,1054,237,36,71,13,16,23,55,41.9202832822525,43.5635025489192
0.757731958762887,0.810523542644984,1078,213,30,53,17,17,13,36,41.9202832822525,43.5635025489192
