"ROC_observed_outcome","ROC_observed_corrected","ROC_reverse_misclassified"
0.756252542668397,0.807455046833182,0.562407743496673
0.793220468237627,0.814441721798193,0.593221456397962
0.759042385894803,0.793565282099621,0.52450698939863
0.728929014416723,0.774433027679963,0.533800018229879
0.753122051395904,0.796820905419543,0.527389348249027
0.755545260557053,0.826892121982253,0.498553063289587
0.761261261261261,0.797287371916493,0.581145389841967
0.761259842519685,0.785349887756418,0.536948529411765
0.792196259088638,0.838613680747502,0.502675065084058
0.758494479350942,0.78977052753812,0.513675608512807
0.664502164502164,0.689067408087685,0.478282754392565
0.692651384803241,0.732034127249056,0.539204881656805
0.795372549019608,0.862222657706293,0.442647928994083
0.724506018623666,0.776318270591978,0.534675415494949
0.77373046875,0.81340382269448,0.570089523809524
0.771499021327436,0.799252158566029,0.526407074083159
0.691492669393222,0.738262768394861,0.559410336092758
0.728966685488425,0.765815552657524,0.539029572142041
0.781531651173085,0.819474255619683,0.52887633055652
0.803121584178551,0.852200233430948,0.540894179115183
0.748248068690058,0.773475758360691,0.521847251826889
0.698955257778787,0.758202427619527,0.518624737758336
0.735117552797111,0.79125064638955,0.56373925769682
0.724257481648786,0.776448383821046,0.524049077085396
0.674231183264962,0.728624343149642,0.56047138047138
0.78759842519685,0.826577194624658,0.54523321514606
0.691307697245939,0.730515922356193,0.523220611215651
0.787325019716088,0.820286419757684,0.557295153922838
0.759811507936508,0.796990397762182,0.527356535329626
0.693675889328063,0.726762668066512,0.52824088039017
0.730632,0.765722773876571,0.562746038198679
0.715338854293724,0.771517111333733,0.546854421096743
0.770477104012011,0.810491501426895,0.531747150873539
0.75798234914257,0.799474990269547,0.537335834210834
0.705966061072949,0.755497627727309,0.545835444225537
0.74360248447205,0.79114777310463,0.503433413689824
0.716171467863347,0.767247018669384,0.556241769772524
0.719315476190476,0.769171799157851,0.53126213592233
0.759549980283912,0.816469976066118,0.528352112521129
0.663713910761155,0.720580421828614,0.539646192528736
0.741805555555555,0.801450123202217,0.561748856020096
0.746919361198738,0.801159877525753,0.526666504683343
0.727792207792208,0.77385138535505,0.535468627043248
0.74025775947533,0.791719573662569,0.557689845050583
0.787237868120221,0.81477384029219,0.501548044536616
0.792769028871391,0.851052736021656,0.544566463257136
0.727926587301587,0.766884168113189,0.523687025049254
0.762852404643449,0.820695033092067,0.564415852887182
0.741706920347003,0.818507614038992,0.565652736686391
0.778356018147852,0.81054280836522,0.580472243101799
0.699928823813518,0.756628557395201,0.52597430849386
0.719649915302089,0.76114628672612,0.524291685674971
0.706981803797468,0.78382339811752,0.533163392812516
0.704698056551839,0.754494870950053,0.495703729163086
0.772946330777656,0.796245954629796,0.542922989970477
0.741468098105961,0.856384313789368,0.538700950328431
0.722742507886435,0.76436843407703,0.511238201887698
0.774550068773126,0.826931602865621,0.509854996961014
0.743933708036882,0.789168959435367,0.561946077571078
0.724935708867551,0.7719304618397,0.487791044341996
0.736657044886573,0.784580074781436,0.535161958945063
0.749769251054852,0.782082921514005,0.542784063640727
0.74018792039387,0.767741285861255,0.547339037248293
0.733584991992679,0.793632955625919,0.499014134559169
0.742228213665316,0.796149771097644,0.540292159763313
0.743169683101033,0.781181482801432,0.51371702620737
0.72121451104101,0.787936078038717,0.578988571428571
0.763861248421818,0.7919583304227,0.547501965408805
0.857538186060392,0.871963736741331,0.490670572991761
0.814714850367024,0.844235755658971,0.569182147112033
0.797860804416404,0.846573939546779,0.533600613082362
0.798819883966245,0.833514509755474,0.534249542530775
0.751089779785432,0.792486744214973,0.53670453833077
0.736780968311495,0.783340983089274,0.557108546767989
0.765918771534768,0.803140841282351,0.528690440515433
0.756203960874291,0.77801783145931,0.530881198024808
0.754618063441593,0.804619565754171,0.522087647928994
0.747565017588808,0.783705919236998,0.538129683338492
0.683881609515844,0.733107662362737,0.575698281297216
0.63607392626746,0.673492641044342,0.515148571428571
0.763647656691135,0.803340887486573,0.531452437106918
0.765609562370445,0.796860169927097,0.476783054454009
0.608386075949367,0.686300968910412,0.559159088388599
0.643425196850394,0.68828324720394,0.517036408814296
0.772370638718301,0.809761454068181,0.527761341753359
0.777021677259207,0.820978852804083,0.491057022758152
0.729739192974487,0.77247200833449,0.492756445206013
0.791770681644823,0.832643358920702,0.555608105086833
0.746319542914338,0.79215554765799,0.549986696230599
0.719291338582677,0.75099751981131,0.491387132135931
0.731836759592509,0.764980280307882,0.539961374454755
0.754556747600226,0.778184187699945,0.525112978237978
0.675725411252771,0.72864185907122,0.54375823683341
0.766921761614814,0.79500474276723,0.552279230444953
0.756058723884811,0.816327406852686,0.531227939039077
0.764690549670531,0.80772558678729,0.50361114398316
0.75587763985554,0.797101801354068,0.501750652867782
0.686824779480922,0.747974050956483,0.549522425623515
0.734464926182334,0.787361396090609,0.564642449886518
0.727055402208202,0.767531166755937,0.537441865566865
0.758337254901961,0.784798198132625,0.510759146580315
0.717881944444445,0.749637057618184,0.510194174757281
0.690320038638501,0.756845681571831,0.543325154489277
0.753701309533739,0.795470326089112,0.516992466230792
0.770351268469473,0.810001888413436,0.545445610287109
0.784360784313726,0.838930880338707,0.55154353294068
0.712708986415883,0.724566669136456,0.532548547468847
0.738242791842476,0.777342494116697,0.568867661364156
0.779017504234895,0.827373702979052,0.517837189654703
0.753085317460317,0.775055073067055,0.525576469245463
0.716291112965697,0.753868988497737,0.52291050295858
0.787374309936909,0.827271740798725,0.533553940852502
0.788007647679325,0.827443548595264,0.533468570869182
0.774742063492063,0.817788353744917,0.539142042709797
0.701151891586674,0.732293901610197,0.57218782789294
0.70626849112426,0.757543553732021,0.52120045564339
0.711615240536278,0.745728157740075,0.495077310320029
0.74087109148813,0.786430360291546,0.535702857142857
0.732085208063245,0.78013134661068,0.552864077669903
0.697021249277781,0.727419696663041,0.559880294255294
0.731981981981982,0.773782988327047,0.522430862205616
0.768044766857118,0.80250609383119,0.50629917441084
0.696904240686569,0.739305537039947,0.505151763740771
0.761836725211412,0.813191573089345,0.538422683189655
0.684973876182965,0.733674189414069,0.492567385367966
0.721818282732974,0.770896033781346,0.542455263489734
0.713753280839895,0.749409696874107,0.443799525087678
0.776201101009259,0.812908675010961,0.556185829135994
0.752837538733953,0.790899971106697,0.541894859845978
0.759932241671372,0.798023162422861,0.52620133037694
0.760361726441632,0.78609265808049,0.576006889656142
0.741968503937008,0.798919770873176,0.533866472797771
0.727790317005226,0.794515479143821,0.522794523488286
0.733933653823156,0.798760572743577,0.573045431375048
0.755243835354332,0.816244059864209,0.517851267452506
0.764028871391076,0.818144857958494,0.525314216947145
0.714303968032711,0.765535453233629,0.521487619047619
0.716753746056782,0.76301756573061,0.489356143220647
0.779150197628459,0.832571298495269,0.557199896292455
0.745684523809524,0.793247451650317,0.544852410991691
0.765739289446186,0.817049436467206,0.542245989304813
0.745672037833558,0.807854945473984,0.540807447057447
0.723463737695426,0.776898066117447,0.527917465089935
0.772206886221138,0.815514480777551,0.516707884993636
0.751558288409703,0.771374666833928,0.518894502023795
0.708924435437174,0.758317577305186,0.535539960083304
0.735771365826877,0.780528198207341,0.534661635587243
0.740753450774041,0.794816291085058,0.542841936213694
0.781827609345452,0.815714860054446,0.554660332836562
0.712621105001309,0.76203004609429,0.523618968510536
0.756780802765703,0.788801159034154,0.567168871087928
0.756432373817035,0.810785150763985,0.482807619047619
0.700079051383399,0.757034023480974,0.510458986610208
0.728390739695087,0.764479681951099,0.499430157860075
0.743315585813622,0.775040651500419,0.588928490412971
0.735486691474003,0.762868635734758,0.554997010302956
0.756659369611965,0.804521568557123,0.537900191691463
0.741630443071761,0.794273354615594,0.553716160787531
0.720019360363379,0.752661461256834,0.551030135921476
0.757167084843416,0.79935145457357,0.527739818026794
0.741793934568616,0.774883904276915,0.534104167555954
0.709035899643635,0.761751771668665,0.494880607238435
0.753258046301524,0.774827323363299,0.533324306025728
0.799119848843606,0.844855179139033,0.484585022999355
0.730199256257978,0.788503396761654,0.494507371449119
0.751564040927022,0.7969240817186,0.551769147788565
0.70925099897779,0.767374230360308,0.467978333333333
0.780788502109705,0.817595195131181,0.517962285392626
0.714389809978045,0.753547836565475,0.584234104559131
0.756808737646002,0.795327204034455,0.526277052039259
0.739940525973423,0.775099669778711,0.548608443249242
0.725496031746032,0.748320319187284,0.538721554346554
0.767747035573123,0.799139060641256,0.553883814976372
0.724069980815748,0.770258344430555,0.490667529585799
0.662016955835962,0.69511128900678,0.550873640210816
0.742065485159408,0.782849311404715,0.528067685434185
0.715848898801227,0.76088358826338,0.557615115378177
0.749889097003155,0.795645384520129,0.550606371887649
0.710892857142857,0.766929691438345,0.536461156652986
0.731990594233474,0.767449378162754,0.560757123843428
0.767331103057337,0.812805879656446,0.573919375285937
0.707032339001951,0.756272726086317,0.543702830188679
0.679060960877242,0.726136140453799,0.560092455621302
0.791596970541771,0.827405635536054,0.544986942644356
0.690978450646959,0.746904285354379,0.568998197528038
0.7410021686546,0.78069066183053,0.549798174798175
0.677192506635154,0.71412739549137,0.507287110720093
0.753111236589497,0.792407430624895,0.532077599990885
0.785833871469231,0.822003760379472,0.549690277929666
0.710862279393247,0.754867895641819,0.498588230298913
0.733867871259176,0.804476726885746,0.52607744081933
0.763718520583589,0.791384106510128,0.539076707767666
0.745558805866057,0.810489542060878,0.524442689807433
0.713307801890807,0.75544731288032,0.551892725280967
0.827436507452368,0.85968087678666,0.590192533738041
0.728897322545667,0.7843058901325,0.464610575809251
0.789966699712753,0.826076672790937,0.524296378726758
0.725301960784314,0.776997911046053,0.553291867412905
0.755327545382794,0.781325967741191,0.529145939466587
0.726166028380604,0.770987363601082,0.484641906516906
0.718089351513814,0.765653712332217,0.534105946130533
0.808258614627285,0.842972194757803,0.478805209348322
0.846793258598337,0.865114758857485,0.502634791042079
0.804810659771457,0.832214955460903,0.530136641495865
0.769021029258098,0.797861067409785,0.531263757861635
0.704226190476191,0.762985341304674,0.52413432032693
0.731568333610849,0.796207641738164,0.550489472245009
0.696586993678613,0.731831464615355,0.509804911997126
0.730972569592712,0.780717296997449,0.499335864492848
0.704161264902514,0.751604670171605,0.531820477796275
0.710075254537406,0.755041784390995,0.513590294840295
0.71511214136115,0.73921940680138,0.530595024831336
0.745775635942171,0.78549420345903,0.578336003662165
0.74988188976378,0.806521111754758,0.561776468934056
0.804316327308778,0.832979655288144,0.54716505322112
0.737729181698766,0.775800399175066,0.507738460863461
0.798990748528175,0.84328831383561,0.533545512895985
0.724623015873016,0.781793219158595,0.495574104949105
0.733775642492183,0.779017071998287,0.514717348564266
0.762741862189376,0.794223924568593,0.515405627264493
0.756061286940147,0.779813186937221,0.562562009241149
0.73145266357846,0.773924677112874,0.530134574221914
0.787182175186369,0.83475140154864,0.528348191562077
0.752509041107616,0.792236391821324,0.51853249475891
0.706567698169315,0.741690298239836,0.535681996855346
0.647503798335152,0.708367671658725,0.539071019629226
0.813269339356296,0.856172135384158,0.561450475933908
0.760229767582709,0.818531005228259,0.558352415589081
0.740718799368088,0.773899456045173,0.523176291793313
0.735459317585302,0.795940877415161,0.540448757257252
0.77527950310559,0.816540364142808,0.534179765941768
0.763818450279258,0.797330495741197,0.547406225356723
0.720203629924745,0.768450629295636,0.524879894037356
0.730977568728668,0.783488078732925,0.543387265856124
0.75271096214511,0.790503768703887,0.527921842318692
0.763600410578433,0.804268839428431,0.549795757721657
0.687049282061159,0.732690987378884,0.515969844789357
0.689135783335594,0.732363767426173,0.530251479289941
0.730841332580463,0.801529902855556,0.527321464736205
0.699548615819756,0.73756397609173,0.514359207762702
0.717514529669226,0.789275465708125,0.482907161452588
0.730810092961487,0.775466533086325,0.519278224422065
0.723291835552982,0.782467609153004,0.549342669947356
0.769027042096459,0.832417590510678,0.562691425730825
0.751914172783738,0.77952761056133,0.527057488983581
0.749352678093771,0.800459458738361,0.547961236886116
0.737368718238284,0.785574201659411,0.560307864954424
0.721309994353473,0.776666244010671,0.52301589072892
0.70393811533052,0.768847799343942,0.49305433889687
0.819120734908137,0.839585468215242,0.520096945536088
0.778379814077025,0.839099804627736,0.529155632998215
0.759273909985935,0.80463901902783,0.547358195996901
0.686856,0.737925347975608,0.545166608816383
0.756056975505857,0.804752272782647,0.517244496855346
0.749970103561264,0.801034625419084,0.467073754789272
0.637417632830094,0.704893171747778,0.50991275524563
0.724573687182383,0.767350537425529,0.546128154611127
0.742769028871391,0.767268216335085,0.552517913764262
0.827900381850854,0.83111889476877,0.555679323259719
0.784895396425939,0.813925319513416,0.554340932545267
0.711331946138576,0.768986481040717,0.546871677404673
0.735559679706398,0.768013026069504,0.531662202541187
0.761190428647497,0.81277499678793,0.546509361808528
0.722464745030066,0.759006750770487,0.518981832790251
0.73755108849779,0.777855427743027,0.470897689176245
0.779303036277603,0.811019884475137,0.481931324036587
0.712009626519977,0.75242987204926,0.476769217907453
0.766053077357425,0.8295504133524,0.504548404523387
0.71615091534244,0.764442854668999,0.521454014279242
0.771617063492063,0.825371272753891,0.536525695989385
0.780777514064698,0.826841561786637,0.535985689290471
0.789520045172219,0.84502354758517,0.493062369679872
0.686981627296588,0.738664356227461,0.53095254624273
0.789889415481833,0.829878275833039,0.517671717979669
0.775179681900076,0.812380587455855,0.494532979027717
0.716591737433165,0.77920705383947,0.518561914374221
0.770193977996526,0.806377632453801,0.492111344537815
0.794305515344528,0.824142514324835,0.528474869611993
0.719914732770745,0.752430739728501,0.519894900650067
0.719403095425868,0.76798348167393,0.538958880240276
0.785619868324055,0.807188595258983,0.561831124542531
0.773598944294699,0.842520178613656,0.524873508949977
0.746344176456225,0.782644569712221,0.555040991533872
0.741207378216869,0.767424739498101,0.531260310421286
0.69848846459825,0.746729125207235,0.52664351680306
0.779410938903863,0.846253094405532,0.530583898019056
0.765493143459916,0.807820610078506,0.54253989692002
0.72617554130657,0.764269408049945,0.512844261929206
0.762746132208157,0.807015963109232,0.523135931383097
0.788985583684951,0.826695038519481,0.555617216137959
0.714706399437412,0.73489960455493,0.49464523377409
0.713463623817035,0.744099804789929,0.563014846876518
0.746414128189462,0.79585152472856,0.527263681214133
0.703613729251814,0.745071690500018,0.527708079183764
0.760203075709779,0.795257115962065,0.565582193633063
0.710568020685628,0.748231225301061,0.571729904557239
0.744833782569632,0.78554017340697,0.553331932044886
0.651385702209878,0.750453532120437,0.531006607997056
0.650938574481926,0.686378418905657,0.50907713284137
0.717416329739443,0.764747836687928,0.571714725706379
0.759843920791072,0.788852830678047,0.530975238095238
0.69480644540027,0.747762901193357,0.542464114832536
0.759313945774753,0.787780371052568,0.549523156516861
0.768300395256917,0.819235239574286,0.455577130603935
0.785296442687747,0.805658682997904,0.567293106198005
0.746299212598425,0.784465343247168,0.461613982582539
0.716959296021353,0.767583603435523,0.528885204677712
0.715132475243498,0.773766753650465,0.548153149960269
0.69750790919687,0.75435254795096,0.532361904761905
0.639264473561937,0.687226301547318,0.517897795990382
0.761100768226659,0.795696226894797,0.531398396907755
0.786121031746032,0.822398798055028,0.489903582533828
0.754091088328076,0.832359733001401,0.532636794884633
0.792712066905615,0.828068957987534,0.518673685231542
0.708150965057042,0.756010054259026,0.551467254592254
0.770722981135582,0.814276726598855,0.476320660838675
0.729869435926029,0.772759337099444,0.488475781533988
0.810750197160883,0.841067586804134,0.536007130124777
0.738520727333389,0.795511660023322,0.531516821715305
0.722756043620834,0.768440477220896,0.510077761551316
0.749781746031746,0.798793889459192,0.516390532544379
0.695129478640331,0.762500254676903,0.526206355703382
0.650931677018634,0.693869706849324,0.546206090618781
0.696954365079365,0.74421026916782,0.533100105640614
0.758781891134832,0.795487538005305,0.500465033649626
0.796220238095238,0.858454046401454,0.554297776526879
0.722676453980802,0.788537387503366,0.542019843121904
0.774338942307692,0.811604118490559,0.534139603756387
0.750093836016348,0.786284709712319,0.536015162721894
0.705062794348509,0.753507274472335,0.518905584832803
0.692389027837085,0.740006333052925,0.514199929971989
0.815804757922126,0.848538117591846,0.563191798046233
0.747896489488802,0.813942685767353,0.554863985340116
0.81123137254902,0.864856793095754,0.522099918211559
0.718304560889811,0.755018633952738,0.489906771472593
0.755545688331391,0.801988400359329,0.50783717971218
0.802006417018284,0.841401700514094,0.589653857624457
0.746455670926518,0.786098375713356,0.524949492356938
0.773303846056077,0.836493639070812,0.516219797380698
0.700124114613426,0.74313768308844,0.535877021114345
0.785231391134653,0.823716626396905,0.550018014841163
0.806235201262826,0.840339118593004,0.527731356555869
0.691925465838509,0.754471712239131,0.554573599774838
0.708392857142857,0.743725851764104,0.555123725055433
0.761229162654341,0.793164085731822,0.54870493901265
0.708094676549865,0.738972384299145,0.556216300133285
0.792818578908815,0.820484705100791,0.557474582129062
0.729114618820501,0.771415691810912,0.549240342234898
0.705590062111801,0.737879875264813,0.534161221030537
0.77388253879751,0.818514021286128,0.569708228568008
0.695497630331754,0.73094998716935,0.488870554956897
0.78659436747672,0.81711594245665,0.534613753363754
0.75442071899241,0.80324943239749,0.511842128603104
0.680347962275714,0.709627506177068,0.518612159237159
0.71089854700306,0.774724400241626,0.534887955182073
0.723632038065028,0.7740378947206,0.496800711305873
0.722568604554175,0.770348802486258,0.560070921172798
0.790475101044765,0.826838985435376,0.550749545351435
0.68136308577485,0.720216905794972,0.549577026382508
0.757193564342032,0.810636493790938,0.496274080180493
0.728094596843746,0.766234863708645,0.547216316653703
0.701072840203275,0.775931116349031,0.450420202154297
0.770733969263381,0.812690930137324,0.514377711032347
0.73878120604782,0.808228539474303,0.543656651299428
0.719152774140991,0.786489828386726,0.524761904761905
0.727541913420635,0.762370266151037,0.53367666532756
0.689527900575527,0.733904266428384,0.545560312561076
0.743362749995375,0.783274218501499,0.546775928442029
0.801517904459081,0.83388919547109,0.513459897924664
0.68625127776229,0.747137139529808,0.580760517799353
0.702898812970469,0.757447939957317,0.500499452337977
0.720738836146273,0.766762509173238,0.529755223299808
0.719239919477826,0.766338286321379,0.550083155406576
0.788057190916737,0.841932846682726,0.521986487646008
0.662181088651677,0.721860992326689,0.567989356984479
0.708630245447348,0.729502178847699,0.513399395139234
0.72110119047619,0.760659972264946,0.531683869326165
0.720233386075949,0.750580973900275,0.53683991299116
0.695972222222222,0.751893661374302,0.528573182163103
0.703955523487077,0.737278951988011,0.529042590721765
0.777962676809699,0.818850397801987,0.537478239521493
0.736051177227648,0.779599717900146,0.533637202449073
0.738526511555822,0.783749262419627,0.527630232812742
0.726508297718821,0.754868694637504,0.533207765968042
0.737957672637008,0.786777426906151,0.558065673161475
0.755355117587897,0.795682343668572,0.554289831963694
0.661421620321548,0.715499849451556,0.541669263853394
0.726388888888889,0.771971311681391,0.583688519563351
0.727109581691366,0.789247112888508,0.534602510756341
0.825422809430636,0.861199109700126,0.559759529384389
0.806291754571027,0.859213308064487,0.505628571428571
0.742493118692134,0.804098652241304,0.50465675581148
0.803877511715991,0.834182827474971,0.525920554833815
0.642841639762338,0.688957683523338,0.51650678958515
0.735315588499551,0.800098512596188,0.556902517997619
0.766046417041612,0.814305820588503,0.549110799110799
0.710453332221203,0.741571591199246,0.529310564546961
0.740470588235294,0.791088504170259,0.533828156620056
0.713101160862355,0.773033098323335,0.538215962441315
0.763536,0.818835253659231,0.51354641979642
0.752255338586274,0.789348673169171,0.552352241847826
0.743125,0.783848683767815,0.536098576883027
0.750557568999164,0.816662280867038,0.568030939531461
0.748186428708994,0.797410451086003,0.517740401121538
0.794488989271598,0.821651818511784,0.540642240053572
0.719186351706037,0.76002524707724,0.55370110864745
0.815030694879833,0.849151513765643,0.543480039875612
0.783839285714286,0.814721209160218,0.516945343401654
0.73227948253642,0.777592459786783,0.521866780630344
0.79522117999667,0.835221596294576,0.539497378166869
0.776589497459063,0.812940503478209,0.496126158745732
0.809897879025923,0.849476236368133,0.50753390159598
0.744900566861816,0.781645126843677,0.506175934747363
0.785428863488523,0.822377660185488,0.509149378289952
0.754632518516509,0.822883922629554,0.562243524687817
0.674439740738083,0.714752862496394,0.535859024891736
0.774632545931759,0.812652639376495,0.558507133769539
0.724746407438715,0.762552930049243,0.549761641084265
0.791825396825397,0.817429545502644,0.52623876303488
0.700776786287475,0.762892145411286,0.550732116591015
0.773407078788818,0.806198736428158,0.515311300357411
0.735697211155379,0.776108236720746,0.5458554088841
0.705458639680946,0.777316026932819,0.548770144189991
0.794692264257482,0.82652907261915,0.543578160292858
0.742124833997344,0.77989681650723,0.529104761904762
0.780439373099053,0.816172804841257,0.54092799697503
0.843274135299155,0.868058141925042,0.532175032175032
0.784003334756705,0.817630588025565,0.529639302256825
0.758788988027149,0.811186572345418,0.493812197949444
0.726870296591412,0.783951387173616,0.545282914201183
0.765602246723528,0.790210023179052,0.577480355033631
0.729813664596273,0.792559168647414,0.547523891246341
0.734351692206358,0.758681163414919,0.529872236711376
0.721076108168386,0.778220701526683,0.508767579687014
0.732898738836475,0.785583019517445,0.527568164911879
0.732696,0.782605292915809,0.541092523045408
0.739914632642998,0.784149949582883,0.503754382530066
0.780119868493788,0.81052294789721,0.553007060644163
0.728855721393035,0.78374153358923,0.511893961233869
0.703707366385373,0.747095749843297,0.546748511171493
0.752039960344696,0.785161058953252,0.514217294900222
0.752626735999658,0.778923495759648,0.554467849704963
0.706962642877056,0.77772628701121,0.546704083593475
0.726419477743704,0.764846835937553,0.497714277626811
0.736679317823344,0.793277479794473,0.504249384741592
0.763623403450583,0.802200005250979,0.536330942929099
0.815115154711674,0.850462966292757,0.504505149490639
0.767695561113483,0.821116140943284,0.512075692996443
0.728186522872032,0.771024647285602,0.542514418969608
0.772855133614627,0.810913736316478,0.59109732054148
0.737289666854884,0.766811600824605,0.542706459942246
0.743564229312448,0.784140474168141,0.566144957983193
0.737436476566911,0.773216978662453,0.551711927708937
0.75065009361348,0.805702675934735,0.530717471139267
0.752493015855396,0.798692524709988,0.548287811539775
0.684652586077764,0.71528947590621,0.502230978515808
0.666970623028391,0.717705750529901,0.527060197018973
0.703857945142299,0.756483623882549,0.54526899206797
0.743667934275669,0.80676623674409,0.526105769230769
0.733089398734177,0.805004573308997,0.527703683254306
0.691585929999127,0.7216365160255,0.519705271342315
0.675548277359583,0.726462797614943,0.542332921450074
0.719751552795031,0.794699576063056,0.500508490477531
0.771687110863303,0.821308915125915,0.525774826059456
0.747168506883019,0.794407644420276,0.569415238095238
0.738051547251647,0.771679465770399,0.528737580895087
0.75132,0.813754943041724,0.517296395819338
0.730200509297896,0.781209925379154,0.568495145631068
0.728905865485438,0.777101625802291,0.555386673151751
0.651589071647616,0.684280376039355,0.526226292642425
0.666283992250843,0.697736432607069,0.545623780549224
0.723877083734566,0.7644708815812,0.535008241788634
0.789380392156863,0.829481104721001,0.511685449764091
0.818468005966795,0.861324087741619,0.512692684567685
0.681166206624606,0.733339257818259,0.492617544829191
0.715277777777778,0.761555012892448,0.558137142857143
0.768619380914827,0.82995986159098,0.543668885918783
0.766600062903554,0.820121293067432,0.569955101205101
0.745548788604899,0.788462939273191,0.517364494408167
0.772051463841855,0.809901076266308,0.50554087262948
0.782556190851735,0.847008976725694,0.511806312855931
0.800821068151198,0.840134237031627,0.569162352071006
0.753118914639105,0.788131623683781,0.549376965408805
0.79639152601969,0.847737896391952,0.555132458349477
0.672454488727312,0.716673556227954,0.540777687828062
0.738536773826227,0.780544709602608,0.54519733924612
0.696138111198738,0.724771071757668,0.548030039059731
0.739680297875072,0.783993665862061,0.518310419735452
0.764449463579898,0.811063632405388,0.563322657072657
0.708694794952681,0.788732499458168,0.566540130741704
0.736054837098296,0.78620072377574,0.541519986018525
0.731574803149606,0.768646985170794,0.550906903716665
0.782056994517523,0.806778172128162,0.504733066349498
