"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.716243721913825,0.742883121129365,1079,212,30,156,11,33,19,123
0.729999137893875,0.755897632159194,1043,248,37,160,17,34,20,126
0.78099622555187,0.789620088155768,1066,225,42,151,18,33,24,118
0.770621775280161,0.799163329577561,1057,234,49,167,26,33,23,134
0.701472758074212,0.710331737576827,1077,214,29,153,8,23,21,130
0.731509384086704,0.764187779293533,1081,210,30,170,17,28,13,142
0.75523202911738,0.780722400932487,1083,208,35,150,16,40,19,110
0.746938232161874,0.774500783331968,1087,204,39,162,19,37,20,125
0.772388224878265,0.78060768258554,1085,206,36,137,16,22,20,115
0.705510968432317,0.719102103948736,1055,236,45,151,20,34,25,117
0.765878070973612,0.773955004705412,1096,195,35,148,18,28,17,120
0.692109436954798,0.74225174723364,1081,210,30,134,12,17,18,117
0.689870432883241,0.708662975692147,1051,240,32,141,13,28,19,113
0.761550550026192,0.787635485093687,1049,242,46,168,26,31,20,137
0.697951638689049,0.732677696132292,1056,235,40,132,18,31,22,101
0.722925457102672,0.73955411453643,1051,240,27,148,15,35,12,113
0.703142983621071,0.724259556720106,1040,251,36,157,15,41,21,116
0.801833494350401,0.826201115596105,1067,224,38,165,20,25,18,140
0.714890289912629,0.731661246430955,1064,227,32,155,14,34,18,121
0.749476797088262,0.778895958646478,1084,207,35,164,16,31,19,133
0.74699240607514,0.777499544375849,1081,210,40,167,18,26,22,141
0.746496815286624,0.767010003008548,1099,192,35,138,14,28,21,110
0.800476313634208,0.824441352102114,1062,229,37,156,19,36,18,120
0.702308153477218,0.727260928855482,1039,252,40,144,16,27,24,117
0.786237416581835,0.794116000497152,1053,238,28,135,18,30,10,105
0.804947679708826,0.827887636177655,1091,200,35,128,19,23,16,105
0.741408618006062,0.774311571372717,1087,204,39,148,17,26,22,122
0.729583620887969,0.756864664622063,1053,238,49,172,23,32,26,140
0.710230067216788,0.742693916217825,1063,228,29,158,11,26,18,132
0.708621071270474,0.731000393744886,1084,207,36,129,13,23,23,106
0.695553780617678,0.718417820833778,1071,220,39,146,16,29,23,117
0.714741035856574,0.731852517734223,1066,225,36,158,17,24,19,134
0.722572478157268,0.737711613111872,1075,216,32,141,16,32,16,109
0.726367658889783,0.752823934929651,1093,198,48,156,21,26,27,130
0.713346341463415,0.719885308890619,1086,205,41,132,16,22,25,110
0.735319443861049,0.762390741803982,1054,237,38,156,20,29,18,127
0.749740211853044,0.779584455416065,1046,245,48,152,24,33,24,119
0.687397634212921,0.689709335827658,1065,226,35,160,14,31,21,129
0.716195121951219,0.758409850796772,1091,200,41,139,20,21,21,118
0.75014386896857,0.754906189210205,1071,220,36,145,15,26,21,119
0.762107317073171,0.77957491993226,1062,229,41,140,20,24,21,116
0.678865641175184,0.724424178537137,1064,227,44,148,17,32,27,116
0.805595068752963,0.824987843123182,1083,208,37,155,24,35,13,120
0.719781682641108,0.748911340431425,1062,229,39,158,21,32,18,126
0.758053557154277,0.783116908298353,1071,220,40,148,20,24,20,124
0.769194644284572,0.798568477951208,1074,217,40,135,21,27,19,108
0.816887851232899,0.837460604329845,1054,237,39,165,21,32,18,133
0.755980861244019,0.771715328223693,1068,223,37,148,17,30,20,118
0.746765218557254,0.765701851910961,1061,230,48,136,25,30,23,106
0.670556920556921,0.679145713647009,1044,247,33,135,12,23,21,112
0.810785091197462,0.818378097526529,1081,210,30,161,15,29,15,132
0.732828339296362,0.758833652739421,1058,233,43,142,17,25,26,117
0.772350230414747,0.796742145086493,1073,218,31,145,16,26,15,119
0.728916866506795,0.750729244660634,1081,210,40,151,19,25,21,126
0.789578337330136,0.817609726982467,1052,239,40,146,25,25,15,121
0.74594038092564,0.770695778814184,1082,209,34,147,16,26,18,121
0.735087045570917,0.764737729119202,1066,225,31,138,15,18,16,120
0.749471319058948,0.801117742331765,1062,229,30,146,14,26,16,120
0.736341956930192,0.76745878647713,1087,204,33,147,16,33,17,114
0.729180487804878,0.757879190057555,1075,216,41,147,17,33,24,114
0.79220623501199,0.805016577744861,1063,228,40,167,23,37,17,130
0.752370432883241,0.770055795673593,1076,215,32,160,17,33,15,127
0.69914695177434,0.713947624214137,1067,224,35,154,14,29,21,125
0.801737143842407,0.817358378474083,1069,222,37,167,23,27,14,140
0.681403647898493,0.705676947914318,1087,204,30,164,11,25,19,139
0.758448780487805,0.791755061775445,1086,205,41,149,22,33,19,116
0.765155238797411,0.782945151334445,1036,255,39,147,23,37,16,110
0.734394904458599,0.762059832818513,1067,224,35,144,15,29,20,115
0.796055897537728,0.817565670868369,1057,234,32,147,15,19,17,128
0.816007208978455,0.817888708493276,1069,222,39,140,23,27,16,113
0.776990445859873,0.818083745649565,1065,226,35,157,19,33,16,124
0.788603275705186,0.806950552045261,1071,220,35,141,18,29,17,112
0.728323932312651,0.752161656668637,1076,215,50,140,23,26,27,114
0.770155960877611,0.780516074401716,1066,225,30,138,17,17,13,121
0.773948428686543,0.805210615321508,1073,218,50,157,28,31,22,126
0.807553956834532,0.819027829630116,1074,217,40,143,25,35,15,108
0.766253412192903,0.790642347774238,1057,234,35,162,21,28,14,134
0.700341463414634,0.729342169419194,1065,226,41,160,16,32,25,128
0.728075717160372,0.759264174503913,1046,245,34,150,18,36,16,114
0.797465031293317,0.821020386085328,1079,212,38,169,21,36,17,133
0.736360031720857,0.755132909146991,1062,229,30,126,14,20,16,106
0.732546341463415,0.735204732906561,1054,237,41,160,15,29,26,131
0.796287762416795,0.819591510530338,1066,225,31,144,18,31,13,113
0.753190975020145,0.777095718285646,1083,208,50,168,26,36,24,132
0.76440875694996,0.775862900410059,1075,216,32,136,16,27,16,109
0.722816399286987,0.732320284264904,1054,237,33,142,12,26,21,116
0.78921568627451,0.788239495257038,1063,228,33,160,20,29,13,131
0.655002573821891,0.664363851572105,1052,239,34,141,11,21,23,120
0.706807569427378,0.722504895443881,1052,239,39,158,19,32,20,126
0.742296163069544,0.763258930951733,1080,211,40,167,18,29,22,138
0.776798840677112,0.789149903177382,1040,251,38,138,18,37,20,101
0.668948008797791,0.690537318789203,1071,220,34,158,14,32,20,126
0.790222895154885,0.801255777304463,1066,225,32,141,18,21,14,120
0.715180421062774,0.728378621728886,1071,220,33,134,17,24,16,110
0.723577759871072,0.732226478430512,1043,248,50,165,25,32,25,133
0.744887453788198,0.761449591382324,1046,245,34,142,17,29,17,113
0.709481012112591,0.721089452710015,1059,232,37,155,14,36,23,119
0.703545826932924,0.726052091753829,1065,226,31,157,12,28,19,129
0.707438988532784,0.728365293378707,1075,216,38,142,15,27,23,115
0.791668416852186,0.808697206850191,1068,223,38,135,25,24,13,111
0.716995080895106,0.73331738244855,1037,254,57,150,27,39,30,111
0.7629583735876,0.786623595941867,1097,194,38,159,21,31,17,128
0.778274184075845,0.800276812059517,1058,233,58,177,35,40,23,137
0.751251813374515,0.78296218686264,1050,241,34,170,18,39,16,131
0.73837929656275,0.75656562008138,1077,214,40,159,19,38,21,121
0.714602302837597,0.750146621870557,1054,237,33,150,18,37,15,113
0.682477842651321,0.722471133856648,1086,205,38,133,15,22,23,111
0.710049621814328,0.74023649705643,1079,212,33,170,14,33,19,137
0.752347019567922,0.768295270347922,1063,228,28,144,14,31,14,113
0.743705835556179,0.770124361250281,1069,222,34,125,16,18,18,107
0.696669310071372,0.721407231372715,1062,229,30,153,11,32,19,121
0.753342186808322,0.764146629990293,1060,231,36,163,12,39,24,124
0.741691452217768,0.75755890470317,1065,226,37,154,16,26,21,128
0.814220894200974,0.829293928825945,1059,232,36,169,18,30,18,139
0.651460942158617,0.665903000295487,1079,212,43,158,10,27,33,131
0.75085304822566,0.76961974334001,1067,224,35,159,17,28,18,131
0.761196603301867,0.77974825367814,1071,220,37,160,16,25,21,135
0.668292682926829,0.696012654594507,1072,219,41,154,14,31,27,123
0.771876600102407,0.772760649180978,1084,207,31,144,15,24,16,120
0.764435584209931,0.775362049384217,1071,220,28,150,12,28,16,122
0.653432869584889,0.67044666442887,1087,204,28,168,8,29,20,139
0.744343271555197,0.758752870149788,1044,247,50,147,24,25,26,122
0.736851806340624,0.761810308085809,1075,216,39,150,19,31,20,119
0.785482029388404,0.811480509717196,1033,258,32,157,16,32,16,125
0.753954911849649,0.787753515070956,1065,226,37,147,19,28,18,119
0.743473005640612,0.756590300657369,1071,220,50,170,24,36,26,134
0.732775919732441,0.766245670256495,1067,224,26,154,13,32,13,122
0.76520894754083,0.760157534696055,1052,239,34,159,19,36,15,123
0.705025804866061,0.737453173427924,1050,241,39,138,18,28,21,110
0.730255795363709,0.749456017744532,1059,232,40,161,20,40,20,121
0.748225432495095,0.763185629224398,1056,235,45,170,24,33,21,137
0.757347091581263,0.789903699496729,1078,213,34,168,19,32,15,136
0.695961439468389,0.720567073263006,1095,196,34,149,10,31,24,118
0.748611838658984,0.77405075333789,1053,238,46,157,21,28,25,129
0.750188136343515,0.806713843970821,1054,237,36,152,20,27,16,125
0.675079936051159,0.706321959115921,1062,229,40,141,17,39,23,102
0.763055109684323,0.789215016094996,1039,252,45,167,28,44,17,123
0.740292431468902,0.765545121569121,1074,217,33,157,16,38,17,119
0.726126472094214,0.744705381416816,1067,224,31,162,15,35,16,127
0.774404511207824,0.798206752486269,1069,222,34,148,13,30,21,118
0.693705737823385,0.719755790500544,1060,231,33,147,13,26,20,121
0.762678625722104,0.78862331232985,1082,209,26,174,14,32,12,142
0.754623345775365,0.771719739765977,1071,220,28,152,13,29,15,123
0.655243403093722,0.678174551333276,1066,225,35,148,12,25,23,123
0.745693445243805,0.757069026897798,1071,220,40,145,18,28,22,117
0.772671903221742,0.768031758839993,1058,233,38,180,20,35,18,145
0.765528626977742,0.787935592252844,1052,239,48,145,25,27,23,118
0.772369668246445,0.792087636840195,1071,220,25,146,12,23,13,123
0.738376856118791,0.751105660176875,1059,232,31,140,16,30,15,110
0.691959704453718,0.713561384163297,1091,200,47,166,16,38,31,128
0.738136942675159,0.751911550244989,1045,246,35,164,16,32,19,132
0.710134212920837,0.716517590813849,1048,243,35,123,12,17,23,106
0.751067315329627,0.765755812412013,1058,233,32,155,14,37,18,118
0.737167825931871,0.750154066198053,1050,241,45,152,21,23,24,129
0.774268287426182,0.788203265955336,1059,232,37,153,19,29,18,124
0.706674444003177,0.753175583767032,1074,217,32,156,15,27,17,129
0.769941613811064,0.793992270769141,1080,211,38,151,18,27,20,124
0.739630367419212,0.773902180839925,1091,200,36,152,19,25,17,127
0.803622631848438,0.813506631008479,1066,225,31,129,18,17,13,112
0.698783922171019,0.716640288598957,1083,208,31,153,9,29,22,124
0.750829800519241,0.780622797040258,1068,223,49,168,26,36,23,132
0.77417130048709,0.790865823675871,1074,217,37,148,21,35,16,113
0.757536659293848,0.779900590176465,1075,216,39,158,19,30,20,128
0.745767970611596,0.797556887552757,1065,226,32,166,16,30,16,136
0.731235107227959,0.735283797760156,1084,207,32,139,12,26,20,113
0.703834994618372,0.739205583441613,1066,225,34,134,17,18,17,116
0.717936760691538,0.773651596953604,1066,225,35,146,17,31,18,115
0.773738184412342,0.794429159028758,1085,206,45,143,23,30,22,113
0.719979296066253,0.735725622715854,1062,229,49,140,23,27,26,113
0.692231574158326,0.719727799693004,1086,205,35,157,11,23,24,134
0.798682543231962,0.807754831234008,1084,207,43,143,24,21,19,122
0.725279106858054,0.764655330310483,1058,233,37,157,20,30,17,127
0.782086097543195,0.804196647951574,1043,248,44,144,27,34,17,110
0.725180487804878,0.729414327818692,1054,237,41,144,18,26,23,118
0.766705069124424,0.778968119468719,1049,242,31,140,14,24,17,116
0.81286784376672,0.828261202204625,1067,224,45,168,27,32,18,136
0.723578863090472,0.738599666451969,1081,210,42,151,19,30,23,121
0.740061974324923,0.77520412859157,1079,212,36,156,18,29,18,127
0.790382912793271,0.827187428055022,1047,244,36,139,21,26,15,113
0.753139907573047,0.805185328122323,1072,219,43,155,25,31,18,124
0.796451319381256,0.844805155592109,1062,229,35,149,20,30,15,119
0.757663868904876,0.770481714094533,1039,252,40,152,20,26,20,126
0.769777265745008,0.801652072926001,1062,229,31,136,17,26,14,110
0.760839024390244,0.775167718339066,1079,212,41,162,17,37,24,125
0.773624934520691,0.779158437639935,1060,231,46,162,29,43,17,119
0.778804553282648,0.800325673840547,1058,233,38,149,22,24,16,125
0.753494623655914,0.774976321759126,1059,232,51,144,27,38,24,106
0.770109190172884,0.786959138660625,1069,222,35,152,19,28,16,124
0.760108093316002,0.77923162698458,1033,258,47,161,24,34,23,127
0.802035941765241,0.833745781024865,1057,234,35,146,21,33,14,113
0.769733899821109,0.802353714883156,1059,232,43,146,22,33,21,113
0.815543219666931,0.823778789901595,1040,251,30,155,22,35,8,120
0.733973374295955,0.750321139757964,1090,201,31,150,12,24,19,126
0.743002360649419,0.750752554473527,1051,240,33,157,16,30,17,127
0.738215776151057,0.766127091509688,1055,236,47,148,20,30,27,118
0.662506400409626,0.67770007762335,1072,219,31,152,12,24,19,128
0.763219873842877,0.793357149783834,1060,231,39,151,23,36,16,115
0.703039915411049,0.716031221157374,1062,229,30,148,11,32,19,116
0.77927137442089,0.797777385697993,1049,242,34,139,18,30,16,109
0.71148540885383,0.734644558866396,1065,226,37,142,17,30,20,112
0.698980815347722,0.714851156904851,1069,222,40,154,17,33,23,121
0.8044951350278,0.830470006656549,1058,233,32,152,19,41,13,111
0.697093427323273,0.708030517435375,1064,227,32,151,16,26,16,125
0.72941982272361,0.762513166034052,1051,240,50,182,24,38,26,144
0.756508901245743,0.769493095569803,1065,226,37,146,17,26,20,120
0.713876941022089,0.749952247096801,1050,241,44,143,22,22,22,121
0.718994540491356,0.737601985886532,1066,225,35,124,17,24,18,100
0.7036782061369,0.704493764543244,1093,198,20,126,4,18,16,108
0.739719410257487,0.760587505829247,1049,242,38,168,18,28,20,140
0.754408151466975,0.763123908474543,1066,225,33,161,17,30,16,131
0.839257436941523,0.851892803181838,1044,247,28,169,20,29,8,140
0.828353253652058,0.861570315476196,1067,224,36,161,20,30,16,131
0.773880068574836,0.809043432129962,1065,226,43,150,22,31,21,119
0.707683852917666,0.715878114879314,1038,253,40,151,21,35,19,116
0.70986474566304,0.71446250745887,1055,236,38,176,15,38,23,138
0.782574452892006,0.819843290475132,1066,225,38,180,21,37,17,143
0.731360524215567,0.762501375764115,1058,233,38,144,17,30,21,114
0.741857363470448,0.744908529079492,1075,216,34,143,15,30,19,113
0.676752382843527,0.708274314370957,1054,237,32,154,7,30,25,124
0.692297878544871,0.71308974985447,1066,225,44,124,15,22,29,102
0.785906720117246,0.814935439211682,1079,212,37,145,20,25,17,120
0.772401211278793,0.816071112611659,1059,232,32,132,18,25,14,107
0.748061550759393,0.765604281173894,1077,214,40,160,16,27,24,133
0.674063059971787,0.68548999883748,1051,240,42,148,13,21,29,127
0.761325919220656,0.766144662005535,1077,214,37,121,15,22,22,99
0.714594514013119,0.759838561082696,1071,220,43,155,18,27,25,128
0.742079399974137,0.764370355434449,1090,201,37,139,20,27,17,112
0.76130532941096,0.786130050296405,1066,225,47,161,25,29,22,132
0.760164316918189,0.788971428763373,1080,211,32,149,14,27,18,122
0.805529953917051,0.812279176479326,1080,211,31,162,18,28,13,134
0.743038955289951,0.765945000514781,1045,246,36,166,13,40,23,126
0.705517153097798,0.736731873754844,1077,214,31,163,14,22,17,141
0.805939990087308,0.819610421097259,1035,256,42,171,27,40,15,131
0.74203821656051,0.770381149824796,1084,207,35,147,16,26,19,121
0.753998017155912,0.800464665864676,1063,228,37,143,18,20,19,123
0.66764577299306,0.702677852334909,1067,224,29,178,12,38,17,140
0.798662158188768,0.814137196032345,1071,220,38,146,22,32,16,114
0.80063849194284,0.801398828889957,1062,229,26,160,14,34,12,126
0.762640631061684,0.800249840933089,1052,239,37,132,18,22,19,110
0.768459963603276,0.797551985612645,1081,210,35,157,19,32,16,125
0.764653658536586,0.788155546959866,1075,216,41,165,19,30,22,135
0.803640788057466,0.819908837990238,1083,208,34,146,18,31,16,115
0.735405083399523,0.746550371746041,1073,218,32,143,15,33,17,110
0.718041237113402,0.719725666235955,1069,222,30,149,11,24,19,125
0.806602191413238,0.798616476457044,1071,220,43,142,26,32,17,110
0.727947198535434,0.75009746325459,1083,208,33,148,15,24,18,124
0.730814466333431,0.741665861590898,1056,235,38,166,19,32,19,134
0.741280050103579,0.751791275251712,1063,228,33,139,17,29,16,110
0.788321951219512,0.821902732564651,1063,228,41,172,26,34,15,138
0.7155273937532,0.741840033415655,1071,220,31,163,14,29,17,134
0.79156722354813,0.800810850747492,1070,221,34,143,20,30,14,113
0.692760975609756,0.712913178577426,1052,239,41,161,19,36,22,125
0.750125113739764,0.758914079930273,1077,214,35,155,18,38,17,117
0.739176041349954,0.752719092289647,1072,219,26,143,10,20,16,123
0.737046366838699,0.784256094402651,1090,201,39,156,20,30,19,126
0.756351219512195,0.783090652556797,1072,219,41,165,19,29,22,136
0.850851322590453,0.876740030952315,1037,254,26,146,19,30,7,116
0.781747058062847,0.8056211086245,1058,233,37,145,21,21,16,124
0.818375792060003,0.817368509916906,1054,237,37,155,21,38,16,117
0.75732369320043,0.760931226149837,1054,237,34,159,17,35,17,124
0.790385605316112,0.812181648902524,1063,228,34,148,18,19,16,129
0.750630066787079,0.76673307275257,1057,234,38,149,17,34,21,115
0.722887864823349,0.73737705222517,1060,231,31,148,9,26,22,122
0.733768561187916,0.761368643808788,1073,218,31,119,16,26,15,93
0.73327045274027,0.744232520542964,1100,191,32,154,12,29,20,125
0.781631028207461,0.824626582998692,1060,231,35,144,21,32,14,112
0.731153165117308,0.747285537258625,1067,224,36,155,14,25,22,130
0.749614587849882,0.767068731854145,1066,225,33,139,14,30,19,109
0.724567284668537,0.753333587040091,1062,229,47,151,21,30,26,121
0.775292672351496,0.784704692783375,1056,235,33,167,16,39,17,128
